Date,Param,Values
1630,6/3/2022,BOD,41.4
1631,6/4/2022,BOD,41.7
1632,6/5/2022,BOD,42.22
1633,6/6/2022,BOD,42.66
1634,6/7/2022,BOD,41.52
1635,6/8/2022,BOD,40.45
1636,6/9/2022,BOD,40.28
1637,6/10/2022,BOD,40.76
1638,6/11/2022,BOD,39.89
1639,6/12/2022,BOD,41.87
1640,6/13/2022,BOD,40.46
1641,6/14/2022,BOD,41.81
1642,6/15/2022,BOD,39.3
1643,6/16/2022,BOD,38.26
1644,6/17/2022,BOD,39.25
1645,6/18/2022,BOD,38.67
1646,6/19/2022,BOD,38.8
1647,6/20/2022,BOD,38.87
1648,6/21/2022,BOD,38.17
1649,6/22/2022,BOD,38.87
1650,6/23/2022,BOD,38.15
1651,6/24/2022,BOD,38.71
1652,6/25/2022,BOD,39.19
1653,6/26/2022,BOD,38.33
1654,6/27/2022,BOD,38.81
1655,6/28/2022,BOD,38.65
1656,6/29/2022,BOD,38.4
1657,6/30/2022,BOD,38.12
1658,7/1/2022,BOD,37.57
1659,7/2/2022,BOD,37.92
1660,7/3/2022,BOD,36.25
1661,7/4/2022,BOD,37.82
1662,7/5/2022,BOD,36.58
1663,7/6/2022,BOD,37.62
1664,7/7/2022,BOD,35.86
1665,7/8/2022,BOD,37.69
1666,7/9/2022,BOD,36.04
1667,7/10/2022,BOD,35.93
1668,7/11/2022,BOD,36.89
1669,7/12/2022,BOD,35.79
1670,7/13/2022,BOD,36.92
1671,7/14/2022,BOD,36.72
1672,7/15/2022,BOD,35.7
1673,7/16/2022,BOD,35.42
1674,7/17/2022,BOD,35.24
1675,7/18/2022,BOD,35.68
1676,7/19/2022,BOD,34.86
1677,7/20/2022,BOD,34.8
1678,7/21/2022,BOD,34.65
1679,7/22/2022,BOD,35.19
1680,7/23/2022,BOD,35.29
1681,7/24/2022,BOD,35.49
1682,7/25/2022,BOD,35.51
1683,7/26/2022,BOD,35.04
1684,7/27/2022,BOD,35.54
1685,7/28/2022,BOD,34.54
1686,7/29/2022,BOD,34.71
1687,7/30/2022,BOD,34.23
1688,7/31/2022,BOD,33.97
1689,8/1/2022,BOD,33.75
1690,8/2/2022,BOD,33.15
1691,8/3/2022,BOD,33.26
1692,8/4/2022,BOD,33.73
1693,8/5/2022,BOD,32.6
1694,8/6/2022,BOD,33.19
1695,8/7/2022,BOD,34.2
1696,8/8/2022,BOD,33.68
1697,8/9/2022,BOD,33.01
1698,8/10/2022,BOD,33.14
1699,8/11/2022,BOD,32.71
1700,8/12/2022,BOD,34.15
1701,8/13/2022,BOD,33.61
1702,8/14/2022,BOD,33.82
1703,8/15/2022,BOD,32.4
1704,8/16/2022,BOD,33.97
1705,8/17/2022,BOD,33.75
1706,8/18/2022,BOD,33.15
1707,8/19/2022,BOD,33.26
1708,8/20/2022,BOD,33.73
1709,8/21/2022,BOD,32.6
1710,8/22/2022,BOD,33.19
1711,8/23/2022,BOD,34.2
1712,8/24/2022,BOD,33.68
1713,8/25/2022,BOD,33.01
1714,8/26/2022,BOD,33.14
1715,8/27/2022,BOD,32.71
1716,8/28/2022,BOD,34.15
1717,8/29/2022,BOD,33.61
1718,8/30/2022,BOD,32.11
1719,8/31/2022,BOD,31.72
1720,9/1/2022,BOD,32.02
1721,9/2/2022,BOD,32.1
1722,9/3/2022,BOD,31.59
1723,9/4/2022,BOD,31.91
1724,9/5/2022,BOD,31.7
1725,9/6/2022,BOD,32.05
1726,9/7/2022,BOD,31.88
1727,9/8/2022,BOD,31.87
1728,9/9/2022,BOD,31.85
1729,9/10/2022,BOD,31.53
1730,9/11/2022,BOD,31.87
1731,9/12/2022,BOD,31.92
1732,9/13/2022,BOD,31.52
1733,9/14/2022,BOD,32.0
1734,9/15/2022,BOD,31.52
1735,9/16/2022,BOD,30.79
1736,9/17/2022,BOD,29.79
1737,9/18/2022,BOD,29.8
1738,9/19/2022,BOD,30.35
1739,9/20/2022,BOD,30.18
1740,9/21/2022,BOD,30.41
1741,9/22/2022,BOD,31.07
1742,9/23/2022,BOD,30.87
1743,9/24/2022,BOD,30.8
1744,9/25/2022,BOD,30.58
1745,9/26/2022,BOD,30.18
1746,9/27/2022,BOD,29.91
1747,9/28/2022,BOD,30.8
1748,9/29/2022,BOD,30.9
1749,9/30/2022,BOD,29.75
1750,10/1/2022,BOD,29.73
1751,10/2/2022,BOD,29.75
1752,10/3/2022,BOD,29.64
1753,10/4/2022,BOD,29.67
1754,10/5/2022,BOD,29.64
1755,10/6/2022,BOD,29.71
1756,10/7/2022,BOD,29.69
1757,10/8/2022,BOD,29.68
1758,10/9/2022,BOD,29.71
1759,10/10/2022,BOD,29.68
1760,10/11/2022,BOD,29.73
1761,10/12/2022,BOD,29.75
1762,10/13/2022,BOD,29.65
1763,10/14/2022,BOD,29.67
1764,10/15/2022,BOD,29.63
1765,10/16/2022,BOD,29.54
1766,10/17/2022,BOD,29.54
1767,10/18/2022,BOD,29.57
1768,10/19/2022,BOD,29.51
1769,10/20/2022,BOD,29.55
1770,10/21/2022,BOD,29.52
1771,10/22/2022,BOD,29.6
1772,10/23/2022,BOD,29.59
1773,10/24/2022,BOD,29.57
1774,10/25/2022,BOD,29.61
1775,10/26/2022,BOD,29.61
1776,10/27/2022,BOD,29.57
1777,10/28/2022,BOD,29.61
1778,10/29/2022,BOD,29.56
1779,10/30/2022,BOD,29.5
1780,10/31/2022,BOD,29.32
1781,11/1/2022,BOD,29.35
1782,11/2/2022,BOD,29.45
1783,11/3/2022,BOD,29.25
1784,11/4/2022,BOD,29.34
1785,11/5/2022,BOD,29.26
1786,11/6/2022,BOD,29.45
1787,11/7/2022,BOD,29.19
1788,11/8/2022,BOD,29.27
1789,11/9/2022,BOD,29.22
1790,11/10/2022,BOD,29.39
1791,11/11/2022,BOD,29.41
1792,11/12/2022,BOD,29.43
1793,11/13/2022,BOD,29.37
1794,11/14/2022,BOD,29.39
1795,11/15/2022,BOD,29.18
1796,11/16/2022,BOD,28.39
1797,11/17/2022,BOD,29.08
1798,11/18/2022,BOD,28.54
1799,11/19/2022,BOD,28.96
1800,11/20/2022,BOD,28.88
1801,11/21/2022,BOD,28.83
1802,11/22/2022,BOD,28.77
1803,11/23/2022,BOD,28.57
1804,11/24/2022,BOD,28.32
1805,11/25/2022,BOD,28.98
1806,11/26/2022,BOD,28.49
1807,11/27/2022,BOD,28.82
1808,11/28/2022,BOD,28.55
1809,11/29/2022,BOD,28.73
1810,11/30/2022,BOD,28.3
1811,12/1/2022,BOD,28.22
1812,12/2/2022,BOD,27.93
1813,12/3/2022,BOD,27.84
1814,12/4/2022,BOD,27.92
1815,12/5/2022,BOD,28.24
1816,12/6/2022,BOD,28.3
1817,12/7/2022,BOD,28.17
1818,12/8/2022,BOD,28.13
1819,12/9/2022,BOD,27.9
1820,12/10/2022,BOD,27.9
1821,12/11/2022,BOD,28.19
1822,12/12/2022,BOD,28.12
1823,12/13/2022,BOD,27.89
1824,12/14/2022,BOD,28.24
1825,12/15/2021,TN,1.28
1826,12/16/2021,TN,1.08
1827,12/17/2021,TN,1.17
1828,12/18/2021,TN,1.15
1829,12/19/2021,TN,1.22
1830,12/20/2021,TN,1.09
1831,12/21/2021,TN,1.22
1832,12/22/2021,TN,1.15
1833,12/23/2021,TN,1.23
1834,12/24/2021,TN,1.06
1835,12/25/2021,TN,1.13
1836,12/26/2021,TN,1.08
1837,12/27/2021,TN,1.18
1838,12/28/2021,TN,1.14
1839,12/29/2021,TN,1.07
1840,12/30/2021,TN,1.06
1841,12/31/2021,TN,1.01
1842,1/1/2022,TN,1.03
1843,1/2/2022,TN,0.94
1844,1/3/2022,TN,0.86
1845,1/4/2022,TN,0.8
1846,1/5/2022,TN,0.83
1847,1/6/2022,TN,0.9
1848,1/7/2022,TN,0.81
1849,1/8/2022,TN,0.9
1850,1/9/2022,TN,0.77
1851,1/10/2022,TN,0.93
1852,1/11/2022,TN,0.98
1853,1/12/2022,TN,1.04
1854,1/13/2022,TN,0.97
1855,1/14/2022,TN,0.91
1856,1/15/2022,TN,0.76
1857,1/16/2022,TN,0.76
1858,1/17/2022,TN,0.89
1859,1/18/2022,TN,0.82
1860,1/19/2022,TN,0.89
1861,1/20/2022,TN,0.93
1862,1/21/2022,TN,0.91
1863,1/22/2022,TN,0.91
1864,1/23/2022,TN,0.82
1865,1/24/2022,TN,0.95
1866,1/25/2022,TN,0.83
1867,1/26/2022,TN,0.94
1868,1/27/2022,TN,0.77
1869,1/28/2022,TN,0.92
1870,1/29/2022,TN,0.8
1871,1/30/2022,TN,0.95
1872,1/31/2022,TN,0.97
1873,2/1/2022,TN,0.96
1874,2/2/2022,TN,1.01
1875,2/3/2022,TN,1.04
1876,2/4/2022,TN,0.96
1877,2/5/2022,TN,0.96
1878,2/6/2022,TN,0.99
1879,2/7/2022,TN,0.98
1880,2/8/2022,TN,0.97
1881,2/9/2022,TN,1.02
1882,2/10/2022,TN,1.0
1883,2/11/2022,TN,1.04
1884,2/12/2022,TN,1.02
1885,2/13/2022,TN,1.01
1886,2/14/2022,TN,0.97
1887,2/15/2022,TN,1.05
1888,2/16/2022,TN,1.11
1889,2/17/2022,TN,1.27
1890,2/18/2022,TN,1.08
1891,2/19/2022,TN,1.17
1892,2/20/2022,TN,1.1
1893,2/21/2022,TN,1.27
1894,2/22/2022,TN,1.22
1895,2/23/2022,TN,1.16
1896,2/24/2022,TN,1.12
1897,2/25/2022,TN,1.06
1898,2/26/2022,TN,1.19
1899,2/27/2022,TN,1.07
1900,2/28/2022,TN,1.29
1901,3/1/2022,TN,1.79
1902,3/2/2022,TN,1.58
1903,3/3/2022,TN,1.9
1904,3/4/2022,TN,1.3
1905,3/5/2022,TN,1.68
1906,3/6/2022,TN,1.77
1907,3/7/2022,TN,1.51
1908,3/8/2022,TN,1.94
1909,3/9/2022,TN,1.37
1910,3/10/2022,TN,1.31
1911,3/11/2022,TN,1.85
1912,3/12/2022,TN,1.38
1913,3/13/2022,TN,1.82
1914,3/14/2022,TN,1.94
1915,3/15/2022,TN,1.95
1916,3/16/2022,TN,2.01
1917,3/17/2022,TN,2.02
1918,3/18/2022,TN,2.03
1919,3/19/2022,TN,2.04
1920,3/20/2022,TN,2.04
1921,3/21/2022,TN,2.0
1922,3/22/2022,TN,1.97
1923,3/23/2022,TN,1.98
1924,3/24/2022,TN,2.03
1925,3/25/2022,TN,1.99
1926,3/26/2022,TN,1.96
1927,3/27/2022,TN,2.0
1928,3/28/2022,TN,2.03
1929,3/29/2022,TN,2.03
1930,3/30/2022,TN,2.05
1931,3/31/2022,TN,2.74
1932,4/1/2022,TN,2.16
1933,4/2/2022,TN,2.46
1934,4/3/2022,TN,2.3
1935,4/4/2022,TN,2.72
1936,4/5/2022,TN,2.19
1937,4/6/2022,TN,2.06
1938,4/7/2022,TN,2.84
1939,4/8/2022,TN,2.49
1940,4/9/2022,TN,2.17
1941,4/10/2022,TN,2.47
1942,4/11/2022,TN,2.11
1943,4/12/2022,TN,2.73
1944,4/13/2022,TN,2.62
1945,4/14/2022,TN,2.71
1946,4/15/2022,TN,2.87
1947,4/16/2022,TN,3.01
1948,4/17/2022,TN,3.2
1949,4/18/2022,TN,3.21
1950,4/19/2022,TN,3.05
1951,4/20/2022,TN,3.04
1952,4/21/2022,TN,2.97
1953,4/22/2022,TN,2.93
1954,4/23/2022,TN,2.95
1955,4/24/2022,TN,3.03
1956,4/25/2022,TN,3.08
1957,4/26/2022,TN,3.22
1958,4/27/2022,TN,3.03
1959,4/28/2022,TN,3.19
1960,4/29/2022,TN,2.9
1961,4/30/2022,TN,3.23
1962,5/1/2022,TN,3.32
1963,5/2/2022,TN,3.39
1964,5/3/2022,TN,3.51
1965,5/4/2022,TN,3.27
1966,5/5/2022,TN,3.34
1967,5/6/2022,TN,3.46
1968,5/7/2022,TN,3.4
1969,5/8/2022,TN,3.26
1970,5/9/2022,TN,3.42
1971,5/10/2022,TN,3.45
1972,5/11/2022,TN,3.6
1973,5/12/2022,TN,3.23
1974,5/13/2022,TN,3.58
1975,5/14/2022,TN,3.45
1976,5/15/2022,TN,3.7
1977,5/16/2022,TN,3.6
1978,5/17/2022,TN,3.67
1979,5/18/2022,TN,3.66
1980,5/19/2022,TN,3.64
1981,5/20/2022,TN,3.35
1982,5/21/2022,TN,3.53
1983,5/22/2022,TN,3.67
1984,5/23/2022,TN,3.62
1985,5/24/2022,TN,3.6
1986,5/25/2022,TN,3.37
1987,5/26/2022,TN,3.57
1988,5/27/2022,TN,3.64
1989,5/28/2022,TN,3.41
1990,5/29/2022,TN,3.48
1991,5/30/2022,TN,3.35
1992,5/31/2022,TN,3.06
1993,6/1/2022,TN,3.12
1994,6/2/2022,TN,3.33
1995,6/3/2022,TN,3.27
1996,6/4/2022,TN,3.29
1997,6/5/2022,TN,3.1
1998,6/6/2022,TN,3.11
1999,6/7/2022,TN,3.23
2000,6/8/2022,TN,3.23
2001,6/9/2022,TN,3.34
2002,6/10/2022,TN,3.23
2003,6/11/2022,TN,3.19
2004,6/12/2022,TN,3.1
2005,6/13/2022,TN,3.2
2006,6/14/2022,TN,3.33
2007,6/15/2022,TN,3.05
2008,6/16/2022,TN,2.7
2009,6/17/2022,TN,2.77
2010,6/18/2022,TN,2.88
2011,6/19/2022,TN,2.88
2012,6/20/2022,TN,2.88
2013,6/21/2022,TN,2.91
2014,6/22/2022,TN,3.02
2015,6/23/2022,TN,2.76
2016,6/24/2022,TN,2.92
2017,6/25/2022,TN,2.69
2018,6/26/2022,TN,2.74
2019,6/27/2022,TN,2.79
2020,6/28/2022,TN,2.83
2021,6/29/2022,TN,2.92
2022,6/30/2022,TN,2.65
2023,7/1/2022,TN,2.63
2024,7/2/2022,TN,2.6
2025,7/3/2022,TN,2.52
2026,7/4/2022,TN,2.57
2027,7/5/2022,TN,2.48
2028,7/6/2022,TN,2.47
2029,7/7/2022,TN,2.62
2030,7/8/2022,TN,2.64
2031,7/9/2022,TN,2.48
2032,7/10/2022,TN,2.61
2033,7/11/2022,TN,2.61
2034,7/12/2022,TN,2.6
2035,7/13/2022,TN,2.61
2036,7/14/2022,TN,2.59
2037,7/15/2022,TN,2.47
2038,7/16/2022,TN,2.43
2039,7/17/2022,TN,2.45
2040,7/18/2022,TN,2.37
2041,7/19/2022,TN,2.18
2042,7/20/2022,TN,2.27
2043,7/21/2022,TN,2.19
2044,7/22/2022,TN,2.31
2045,7/23/2022,TN,2.38
2046,7/24/2022,TN,2.23
2047,7/25/2022,TN,2.25
2048,7/26/2022,TN,2.45
2049,7/27/2022,TN,2.15
2050,7/28/2022,TN,2.26
2051,7/29/2022,TN,2.46
2052,7/30/2022,TN,2.15
2053,7/31/2022,TN,2.12
2054,8/1/2022,TN,2.14
2055,8/2/2022,TN,2.15
2056,8/3/2022,TN,2.14
2057,8/4/2022,TN,2.15
2058,8/5/2022,TN,2.12
2059,8/6/2022,TN,2.13
2060,8/7/2022,TN,2.13
2061,8/8/2022,TN,2.12
2062,8/9/2022,TN,2.12
2063,8/10/2022,TN,2.13
2064,8/11/2022,TN,2.13
2065,8/12/2022,TN,2.15
2066,8/13/2022,TN,2.13
2067,8/14/2022,TN,2.12
2068,8/15/2022,TN,2.11
2069,8/16/2022,TN,2.12
2070,8/17/2022,TN,2.14
2071,8/18/2022,TN,2.15
2072,8/19/2022,TN,2.14
2073,8/20/2022,TN,2.15
2074,8/21/2022,TN,2.12
2075,8/22/2022,TN,2.13
2076,8/23/2022,TN,2.13
2077,8/24/2022,TN,2.12
2078,8/25/2022,TN,2.12
2079,8/26/2022,TN,2.13
2080,8/27/2022,TN,2.13
2081,8/28/2022,TN,2.15
2082,8/29/2022,TN,2.13
2083,8/30/2022,TN,1.97
2084,8/31/2022,TN,1.89
2085,9/1/2022,TN,1.95
2086,9/2/2022,TN,1.9
2087,9/3/2022,TN,1.95
2088,9/4/2022,TN,1.91
2089,9/5/2022,TN,1.92
2090,9/6/2022,TN,1.93
2091,9/7/2022,TN,1.94
2092,9/8/2022,TN,1.9
2093,9/9/2022,TN,1.96
2094,9/10/2022,TN,1.89
2095,9/11/2022,TN,1.89
2096,9/12/2022,TN,1.89
2097,9/13/2022,TN,1.91
2098,9/14/2022,TN,1.9
2099,9/15/2022,TN,1.87
2100,9/16/2022,TN,1.62
2101,9/17/2022,TN,1.79
2102,9/18/2022,TN,1.61
2103,9/19/2022,TN,1.69
2104,9/20/2022,TN,1.65
2105,9/21/2022,TN,1.62
2106,9/22/2022,TN,1.73
2107,9/23/2022,TN,1.81
2108,9/24/2022,TN,1.65
2109,9/25/2022,TN,1.83
2110,9/26/2022,TN,1.78
2111,9/27/2022,TN,1.62
2112,9/28/2022,TN,1.64
2113,9/29/2022,TN,1.8
2114,9/30/2022,TN,1.55
2115,10/1/2022,TN,1.55
2116,10/2/2022,TN,1.6
2117,10/3/2022,TN,1.61
2118,10/4/2022,TN,1.57
2119,10/5/2022,TN,1.57
2120,10/6/2022,TN,1.61
2121,10/7/2022,TN,1.6
2122,10/8/2022,TN,1.56
2123,10/9/2022,TN,1.61
2124,10/10/2022,TN,1.56
2125,10/11/2022,TN,1.57
2126,10/12/2022,TN,1.57
2127,10/13/2022,TN,1.62
2128,10/14/2022,TN,1.6
2129,10/15/2022,TN,1.62
2130,10/16/2022,TN,1.46
2131,10/17/2022,TN,1.46
2132,10/18/2022,TN,1.38
2133,10/19/2022,TN,1.35
2134,10/20/2022,TN,1.56
2135,10/21/2022,TN,1.49
2136,10/22/2022,TN,1.47
2137,10/23/2022,TN,1.39
2138,10/24/2022,TN,1.53
2139,10/25/2022,TN,1.53
2140,10/26/2022,TN,1.32
2141,10/27/2022,TN,1.34
2142,10/28/2022,TN,1.4
2143,10/29/2022,TN,1.47
2144,10/30/2022,TN,1.28
2145,10/31/2022,TN,1.28
2146,11/1/2022,TN,1.22
2147,11/2/2022,TN,1.24
2148,11/3/2022,TN,1.19
2149,11/4/2022,TN,1.25
2150,11/5/2022,TN,1.27
2151,11/6/2022,TN,1.27
2152,11/7/2022,TN,1.27
2153,11/8/2022,TN,1.24
2154,11/9/2022,TN,1.27
2155,11/10/2022,TN,1.21
2156,11/11/2022,TN,1.21
2157,11/12/2022,TN,1.22
2158,11/13/2022,TN,1.26
2159,11/14/2022,TN,1.24
2160,11/15/2022,TN,1.18
2161,11/16/2022,TN,1.22
2162,11/17/2022,TN,1.2
2163,11/18/2022,TN,1.24
2164,11/19/2022,TN,1.18
2165,11/20/2022,TN,1.26
2166,11/21/2022,TN,1.27
2167,11/22/2022,TN,1.23
2168,11/23/2022,TN,1.26
2169,11/24/2022,TN,1.23
2170,11/25/2022,TN,1.23
2171,11/26/2022,TN,1.25
2172,11/27/2022,TN,1.26
2173,11/28/2022,TN,1.2
2174,11/29/2022,TN,1.2
2175,11/30/2022,TN,1.27
2176,12/1/2022,TN,1.3
2177,12/2/2022,TN,1.31
2178,12/3/2022,TN,1.31
2179,12/4/2022,TN,1.29
2180,12/5/2022,TN,1.29
2181,12/6/2022,TN,1.31
2182,12/7/2022,TN,1.28
2183,12/8/2022,TN,1.31
2184,12/9/2022,TN,1.29
2185,12/10/2022,TN,1.28
2186,12/11/2022,TN,1.29
2187,12/12/2022,TN,1.31
2188,12/13/2022,TN,1.27
2189,12/14/2022,TN,1.29
