index,Location,Metrics,Model Category,Model,y
59,S3,R2,General,LSTM,0.8382007259257567
60,S3,R2,MA,CNN,0.9967589365427724
61,S3,R2,MA,RNN,0.1457006232295301
62,S3,R2,MA,GRU,0.4700968007294357
63,S3,R2,MA,LSTM,0.809201763991606
64,S3,R2,DReg,CNN,0.999934589323763
65,S3,R2,DReg,RNN,0.2093103127726632
66,S3,R2,DReg,GRU,0.5836199273987577
67,S3,R2,DReg,LSTM,0.8051873675562635
68,S3,R2,MA DReg,CNN,1.0
69,S3,R2,MA DReg,RNN,0.2161319062861477
70,S3,R2,MA DReg,GRU,0.5210728687187356
71,S3,R2,MA DReg,LSTM,0.6039464808611301
72,S3,R2,HY,CNN LSTM,-0.5807108327286933
73,S3,R2,HY,RNN LSTM GRU,0.6425952341755519
74,S3,R2,HY,CNN RNN GRU,0.8045673399356272
75,S3,R2,HY,CNN GRU,-0.5738024381298752
76,S3,R2,HY,RNN GRU,-0.6802877540505516
77,S3,R2,HY,RNN LSTM,-0.5439103554639981
78,S3,R2,MA HY,CNN LSTM,-0.7591777754919349
79,S3,R2,MA HY,RNN LSTM GRU,0.5770687039472575
80,S3,R2,MA HY,CNN RNN GRU,0.8050436892795638
81,S3,R2,MA HY,CNN GRU,-0.8228824639834837
82,S3,R2,MA HY,RNN GRU,-1.0
83,S3,R2,MA HY,RNN LSTM,-0.8880721379870218
84,S4,R2,General,CNN,0.9993112016796388
85,S4,R2,General,RNN,0.4408158919842995
86,S4,R2,General,GRU,0.5069747050991313
87,S4,R2,General,LSTM,0.8708212318971047
88,S4,R2,MA,CNN,0.9988596026906672
89,S4,R2,MA,RNN,0.1982469949351484
90,S4,R2,MA,GRU,0.3900024513613838
91,S4,R2,MA,LSTM,0.7996638199078163
92,S4,R2,DReg,CNN,1.0
93,S4,R2,DReg,RNN,0.405190192694433
94,S4,R2,DReg,GRU,0.5278153244601005
95,S4,R2,DReg,LSTM,0.948754977128947
96,S4,R2,MA DReg,CNN,0.9995454770671676
97,S4,R2,MA DReg,RNN,0.0760187059094119
98,S4,R2,MA DReg,GRU,0.5281164765667181
99,S4,R2,MA DReg,LSTM,0.5040757132017746
100,S4,R2,HY,CNN LSTM,-0.8352234126674182
101,S4,R2,HY,RNN LSTM GRU,0.6639003587606318
102,S4,R2,HY,CNN RNN GRU,0.8022212360133503
103,S4,R2,HY,CNN GRU,-0.6080615170107357
104,S4,R2,HY,RNN GRU,-0.6704279588279405
105,S4,R2,HY,RNN LSTM,-0.6300853735770202
106,S4,R2,MA HY,CNN LSTM,-1.0
107,S4,R2,MA HY,RNN LSTM GRU,0.547589434169351
108,S4,R2,MA HY,CNN RNN GRU,0.8024039705017059
109,S4,R2,MA HY,CNN GRU,-0.9604476686606196
110,S4,R2,MA HY,RNN GRU,-0.9945754073520182
111,S4,R2,MA HY,RNN LSTM,-0.8351471172594824
