Location,Model,R2,RMSE,MAE
S2,DReg GRU,0.906213835701598,7.270079584468091,5.433058279885186
S2,DReg LSTM,1.0,2.90727213104538,2.326193996005588
S2,MA DReg CNN,0.6640588949311019,12.942145448719447,11.63749112976922
S2,MA DReg RNN,0.8837020742747244,7.969438782972607,6.135335392422146
S2,MA DReg GRU,0.915305489194945,6.967763873748376,5.163870605892606
S2,MA DReg LSTM,0.9149240120718704,6.980711906867077,5.174498537911309
S2,HY CNN LSTM,0.5840244639015237,14.331447152899658,13.291813268661498
S2,HY LSTM RNN GRU,0.8962054544976232,7.588965252627761,5.724017782211304
S2,HY CNN RNN GRU,0.9545247565215972,5.475571854548669,4.539763912624783
S2,HY CNN GRU,0.4991917094396136,15.670141329730852,14.725326936509871
S2,HY RNN GRU,0.5401382309864187,15.038874201074416,14.051666022406684
S2,HY RNN LSTM,0.590722923759663,14.22037551477302,13.172067431343926
S2,MA HY CNN LSTM,0.5282689414311021,15.22455569989831,14.250229200787013
S2,MA HY LSTM RNN GRU,0.9079199718036464,7.214312820202662,5.382448929680718
S2,MA HY CNN RNN GRU,0.9539000517917292,5.502512641690086,4.538323296440972
S2,MA HY CNN GRU,0.5266479527243451,15.249738753228058,14.27709881570604
S2,MA HY RNN GRU,0.5476812636750648,14.91967116335273,13.92398757510715
S2,MA HY RNN LSTM,0.5530077098228809,14.834920011664291,13.833230125639172
S3,CNN,-1.0,33.04809861128338,32.61036335865656
S3,RNN,0.9089872521707196,7.123497980377368,6.1482388104332815
S3,GRU,-0.7174967840651341,30.627756543996284,30.154907519022625
S3,LSTM,-0.6113986657677869,29.66780238277458,29.179401531219483
S3,MA CNN,0.9328812996651884,6.140766937853148,5.317603615654839
S3,MA RNN,0.9001152111984834,7.455487500542469,5.611339138878716
S3,MA GRU,0.9594097085907958,4.820441791215621,3.815546751022339
S3,MA LSTM,0.9884868750471862,2.71548254021982,2.1653178384568954
S3,DReg CNN,0.8411180452323013,9.368549616542309,7.778369181950887
S3,DReg RNN,0.9128133854251308,6.975450332376791,5.156024501588608
S3,DReg GRU,0.88916063951746,7.846048183412079,6.02168866581387
S3,DReg LSTM,1.0,1.0454439096322266,0.7772721004486082
S3,MA DReg CNN,0.8908218266982002,7.788082230459458,6.823424869113499
S3,MA DReg RNN,0.8986032476978778,7.510601398266829,5.668823924594455
S3,MA DReg GRU,0.8978220787164595,7.538918609514532,5.699105466206869
S3,MA DReg LSTM,0.9189406622772314,6.731583830926728,4.936862174140082
S3,HY CNN LSTM,0.6292562827004555,14.260056019533648,13.213938634660508
S3,HY LSTM RNN GRU,0.8835052881578935,8.04025518357366,6.226938888761732
S3,HY CNN RNN GRU,0.9464850664837778,5.503416513342449,4.366824860042996
S3,HY CNN GRU,0.5897235744643721,14.997197998441832,14.006245905558266
S3,HY RNN GRU,0.5921513203325104,14.952976647720266,13.958887948989869
S3,HY RNN LSTM,0.5694233413818537,15.361984775074246,14.396183624267575
S3,MA HY CNN LSTM,0.5527934071486662,15.654485067244172,14.707885425355698
S3,MA HY LSTM RNN GRU,0.9131226306188158,6.963346976726101,5.143720672395493
S3,MA HY CNN RNN GRU,0.946716320107622,5.491942713652007,4.364779361089071
S3,MA HY CNN GRU,0.6064696658325905,14.68946060021836,13.67622860378689
S3,MA HY RNN GRU,0.6102927032825383,14.618297625904948,13.59966969596015
S3,MA HY RNN LSTM,0.539277337486034,15.888249919678568,14.95647621260749
S4,CNN,0.9981106035573706,1.7387019637028651,1.398143948449029
S4,RNN,0.9106350071394592,6.523546483365591,5.708946899837917
S4,GRU,-1.0,30.100595285022933,29.65373359044393
S4,LSTM,-0.671641938246264,27.5254109013854,27.0360190264384
S4,MA CNN,0.9282257628962216,5.88274783524465,4.945829739040799
S4,MA RNN,0.8860421251885873,7.326057910367743,5.555266286002265
S4,MA GRU,0.94947574688354,5.000303990924524,3.983487315707736
S4,MA LSTM,0.951359347728213,4.914444892138579,3.843917147318523
S4,DReg CNN,0.8131758139615444,9.306030457890424,7.672910747528075
S4,DReg RNN,0.893668338105148,7.086927870557276,5.293729786343046
S4,DReg GRU,0.9059474173435365,6.68394794893428,4.9121962907579215
S4,DReg LSTM,1.0,1.4728183397772074,1.1571743361155191
S4,MA DReg CNN,0.8858017834222278,7.333467403656657,6.486728734970092
S4,MA DReg RNN,0.8655437039158993,7.933167501437295,6.240340115229289
S4,MA DReg GRU,0.9048244759953183,6.7218048478011765,4.941923643747966
S4,MA DReg LSTM,0.8983889458631871,6.934776355202641,5.125820155673558
S4,HY CNN LSTM,0.5634621465596441,14.122938027931848,13.143647054036458
S4,HY LSTM RNN GRU,0.8959298891171359,7.014446883007379,5.211139427820842
S4,HY CNN RNN GRU,0.9432186786739016,5.275495133609547,4.23748813841078
S4,HY CNN GRU,0.4630468183205471,15.647329274368776,14.76946149190267
S4,HY RNN GRU,0.5105304007238816,14.945877789499004,14.024214949078033
S4,HY RNN LSTM,0.4890279545194465,15.26751591912258,14.366500741110908
S4,MA HY CNN LSTM,0.5968388404415295,13.57840828434736,12.556721600426568
S4,MA HY LSTM RNN GRU,0.9031942814009676,6.776386044222104,4.984593522813586
S4,MA HY CNN RNN GRU,0.943087470272775,5.281112289024629,4.236722841262817
S4,MA HY CNN GRU,0.4999130814126848,15.10554985312079,14.194214548534818
S4,MA HY RNN GRU,0.5113861138988649,14.93293451813145,14.010344497892593
S4,MA HY RNN LSTM,0.5028811799028501,15.0610835903644,14.146930077870689
