Metrics,Model Category,Model,y
MAE,MA DReg,CNN,0.09083558583632115
MAE,MA DReg,RNN,0.10491257034863039
MAE,MA DReg,GRU,0.0777116341640552
MAE,MA DReg,LSTM,0.0923191257607606
MAE,AE,CNN,0.291977629562219
MAE,AE,RNN,0.39655069086286754
MAE,AE,GRU,0.3581786725918452
MAE,AE,LSTM,0.40787396934297354
MAE,AE MA,CNN,0.18181723246971768
MAE,AE MA,RNN,0.22213226546843845
MAE,AE MA,GRU,0.5738849824004704
MAE,AE MA,LSTM,0.6042127687401242
MAE,AE DReg,CNN,0.34341431121031446
MAE,AE DReg,RNN,0.3415798796547784
MAE,AE DReg,GRU,0.38019225908650295
MAE,AE DReg,LSTM,0.5530214609040155
MAE,AE MA DReg,CNN,0.1846125991808044
MAE,AE MA DReg,RNN,0.48841794868310295
MAE,AE MA DReg,GRU,0.5014076141516368
MAE,AE MA DReg,LSTM,0.3694688877794478
MAE,HY,CNN LSTM,0.09628983912782536
MAE,HY,LSTM RNN GRU,0.08316114660352471
MAE,HY,CNN RNN GRU,0.0945801537194186
MAE,HY,CNN GRU,0.08570197871161836
MAE,HY,RNN GRU,0.08423179956359998
MAE,HY,RNN LSTM,0.08631827601128156
MAE,MA HY,CNN LSTM,0.1005699501724707
MAE,MA HY,LSTM RNN GRU,0.0954135897714231
MAE,MA HY,CNN RNN GRU,0.14821793245358603
MAE,MA HY,CNN GRU,0.11073906963096107
MAE,MA HY,RNN GRU,0.1122857225965709
MAE,MA HY,RNN LSTM,0.15807167011934023
R2,General,CNN,0.9785199417789944
R2,General,RNN,0.9776773715055836
R2,General,GRU,0.9803192550509852
R2,General,LSTM,0.9751140800219115
R2,MA,CNN,0.9444733167585998
R2,MA,RNN,0.958380508150978
R2,MA,GRU,0.9781753799894
R2,MA,LSTM,0.9718712117305314
R2,DReg,CNN,0.9748140199203282
R2,DReg,RNN,0.9764922131255448
R2,DReg,GRU,0.981021203219359
R2,DReg,LSTM,0.9756041950920664
R2,MA DReg,CNN,0.9719441332576896
R2,MA DReg,RNN,0.9642018818073466
R2,MA DReg,GRU,0.9803595054835206
R2,MA DReg,LSTM,0.9741252107879577
R2,AE,CNN,0.7923667297963388
R2,AE,RNN,0.6058997658133227
R2,AE,GRU,0.7544303624483912
R2,AE,LSTM,0.6420460047680082
R2,AE MA,CNN,0.8726805884578005
R2,AE MA,RNN,0.8396403952210602
R2,AE MA,GRU,0.4244349820699077
R2,AE MA,LSTM,0.31801277189249
R2,AE DReg,CNN,0.7406892430988373
R2,AE DReg,RNN,0.7096235788310286
R2,AE DReg,GRU,0.7344891299243665
R2,AE DReg,LSTM,0.4092162986428193
R2,AE MA DReg,CNN,0.8682271786220329
R2,AE MA DReg,RNN,0.5278921127599624
R2,AE MA DReg,GRU,0.5060305521611443
R2,AE MA DReg,LSTM,0.7349068896473955
R2,HY,CNN LSTM,0.9706005582240785
R2,HY,LSTM RNN GRU,0.9796400783082112
R2,HY,CNN RNN GRU,0.9696262616536881
R2,HY,CNN GRU,0.9757839511499894
R2,HY,RNN GRU,0.9741320244538348
R2,HY,RNN LSTM,0.9782401404506285
R2,MA HY,CNN LSTM,0.9729142031677237
R2,MA HY,LSTM RNN GRU,0.9756963947052549
R2,MA HY,CNN RNN GRU,0.9480201533165357
R2,MA HY,CNN GRU,0.9686619673564429
R2,MA HY,RNN GRU,0.9700433339313205
R2,MA HY,RNN LSTM,0.9489244111021549
