Date,Param,Values
1629,6/2/2022,BOD,39.66
1630,6/3/2022,BOD,41.5
1631,6/4/2022,BOD,40.7
1632,6/5/2022,BOD,42.09
1633,6/6/2022,BOD,39.89
1634,6/7/2022,BOD,40.19
1635,6/8/2022,BOD,39.75
1636,6/9/2022,BOD,41.23
1637,6/10/2022,BOD,40.7
1638,6/11/2022,BOD,39.63
1639,6/12/2022,BOD,41.82
1640,6/13/2022,BOD,40.47
1641,6/14/2022,BOD,41.29
1642,6/15/2022,BOD,39.47
1643,6/16/2022,BOD,38.37
1644,6/17/2022,BOD,37.86
1645,6/18/2022,BOD,38.43
1646,6/19/2022,BOD,39.33
1647,6/20/2022,BOD,39.2
1648,6/21/2022,BOD,38.5
1649,6/22/2022,BOD,38.77
1650,6/23/2022,BOD,38.34
1651,6/24/2022,BOD,38.39
1652,6/25/2022,BOD,38.1
1653,6/26/2022,BOD,38.61
1654,6/27/2022,BOD,37.74
1655,6/28/2022,BOD,38.85
1656,6/29/2022,BOD,37.91
1657,6/30/2022,BOD,37.65
1658,7/1/2022,BOD,37.59
1659,7/2/2022,BOD,37.46
1660,7/3/2022,BOD,37.45
1661,7/4/2022,BOD,37.39
1662,7/5/2022,BOD,37.5
1663,7/6/2022,BOD,37.59
1664,7/7/2022,BOD,37.35
1665,7/8/2022,BOD,37.4
1666,7/9/2022,BOD,37.36
1667,7/10/2022,BOD,37.35
1668,7/11/2022,BOD,37.53
1669,7/12/2022,BOD,37.57
1670,7/13/2022,BOD,37.42
1671,7/14/2022,BOD,37.43
1672,7/15/2022,BOD,37.35
1673,7/16/2022,BOD,37.05
1674,7/17/2022,BOD,37.19
1675,7/18/2022,BOD,37.0
1676,7/19/2022,BOD,36.75
1677,7/20/2022,BOD,37.3
1678,7/21/2022,BOD,36.81
1679,7/22/2022,BOD,35.82
1680,7/23/2022,BOD,36.05
1681,7/24/2022,BOD,35.9
1682,7/25/2022,BOD,36.89
1683,7/26/2022,BOD,37.34
1684,7/27/2022,BOD,36.7
1685,7/28/2022,BOD,35.91
1686,7/29/2022,BOD,35.97
1687,7/30/2022,BOD,35.79
1688,7/31/2022,BOD,35.38
1689,8/1/2022,BOD,34.63
1690,8/2/2022,BOD,34.37
1691,8/3/2022,BOD,33.29
1692,8/4/2022,BOD,33.27
1693,8/5/2022,BOD,35.03
1694,8/6/2022,BOD,32.82
1695,8/7/2022,BOD,35.01
1696,8/8/2022,BOD,33.53
1697,8/9/2022,BOD,34.62
1698,8/10/2022,BOD,32.91
1699,8/11/2022,BOD,35.58
1700,8/12/2022,BOD,33.87
1701,8/13/2022,BOD,32.76
1702,8/14/2022,BOD,35.3
1703,8/15/2022,BOD,32.75
1704,8/16/2022,BOD,35.38
1705,8/17/2022,BOD,34.63
1706,8/18/2022,BOD,34.37
1707,8/19/2022,BOD,33.29
1708,8/20/2022,BOD,33.27
1709,8/21/2022,BOD,35.03
1710,8/22/2022,BOD,32.82
1711,8/23/2022,BOD,35.01
1712,8/24/2022,BOD,33.53
1713,8/25/2022,BOD,34.62
1714,8/26/2022,BOD,32.91
1715,8/27/2022,BOD,35.58
1716,8/28/2022,BOD,33.87
1717,8/29/2022,BOD,32.76
1718,8/30/2022,BOD,32.31
1719,8/31/2022,BOD,32.27
1720,9/1/2022,BOD,31.71
1721,9/2/2022,BOD,32.18
1722,9/3/2022,BOD,31.74
1723,9/4/2022,BOD,31.81
1724,9/5/2022,BOD,32.01
1725,9/6/2022,BOD,32.19
1726,9/7/2022,BOD,31.73
1727,9/8/2022,BOD,32.11
1728,9/9/2022,BOD,32.01
1729,9/10/2022,BOD,31.79
1730,9/11/2022,BOD,32.18
1731,9/12/2022,BOD,32.02
1732,9/13/2022,BOD,31.89
1733,9/14/2022,BOD,32.0
1734,9/15/2022,BOD,31.69
1735,9/16/2022,BOD,30.46
1736,9/17/2022,BOD,29.99
1737,9/18/2022,BOD,31.68
1738,9/19/2022,BOD,31.09
1739,9/20/2022,BOD,30.47
1740,9/21/2022,BOD,30.87
1741,9/22/2022,BOD,31.68
1742,9/23/2022,BOD,31.47
1743,9/24/2022,BOD,30.71
1744,9/25/2022,BOD,29.97
1745,9/26/2022,BOD,31.56
1746,9/27/2022,BOD,30.97
1747,9/28/2022,BOD,30.73
1748,9/29/2022,BOD,31.07
1749,9/30/2022,BOD,29.96
1750,10/1/2022,BOD,29.84
1751,10/2/2022,BOD,29.62
1752,10/3/2022,BOD,29.96
1753,10/4/2022,BOD,29.59
1754,10/5/2022,BOD,29.84
1755,10/6/2022,BOD,29.92
1756,10/7/2022,BOD,29.65
1757,10/8/2022,BOD,29.93
1758,10/9/2022,BOD,29.54
1759,10/10/2022,BOD,29.86
1760,10/11/2022,BOD,29.88
1761,10/12/2022,BOD,29.65
1762,10/13/2022,BOD,29.62
1763,10/14/2022,BOD,29.61
1764,10/15/2022,BOD,29.52
1765,10/16/2022,BOD,29.32
1766,10/17/2022,BOD,29.38
1767,10/18/2022,BOD,29.14
1768,10/19/2022,BOD,29.31
1769,10/20/2022,BOD,29.23
1770,10/21/2022,BOD,29.5
1771,10/22/2022,BOD,29.47
1772,10/23/2022,BOD,29.12
1773,10/24/2022,BOD,29.26
1774,10/25/2022,BOD,29.35
1775,10/26/2022,BOD,29.34
1776,10/27/2022,BOD,29.46
1777,10/28/2022,BOD,29.32
1778,10/29/2022,BOD,29.19
1779,10/30/2022,BOD,29.07
1780,10/31/2022,BOD,28.96
1781,11/1/2022,BOD,28.94
1782,11/2/2022,BOD,29.02
1783,11/3/2022,BOD,28.82
1784,11/4/2022,BOD,29.0
1785,11/5/2022,BOD,28.81
1786,11/6/2022,BOD,28.79
1787,11/7/2022,BOD,28.89
1788,11/8/2022,BOD,29.04
1789,11/9/2022,BOD,29.0
1790,11/10/2022,BOD,28.89
1791,11/11/2022,BOD,28.91
1792,11/12/2022,BOD,28.93
1793,11/13/2022,BOD,28.85
1794,11/14/2022,BOD,28.78
1795,11/15/2022,BOD,28.76
1796,11/16/2022,BOD,28.32
1797,11/17/2022,BOD,28.45
1798,11/18/2022,BOD,28.37
1799,11/19/2022,BOD,28.24
1800,11/20/2022,BOD,28.19
1801,11/21/2022,BOD,28.63
1802,11/22/2022,BOD,28.51
1803,11/23/2022,BOD,28.2
1804,11/24/2022,BOD,28.37
1805,11/25/2022,BOD,28.59
1806,11/26/2022,BOD,28.62
1807,11/27/2022,BOD,28.41
1808,11/28/2022,BOD,28.33
1809,11/29/2022,BOD,28.34
1810,11/30/2022,BOD,28.0
1811,12/1/2022,BOD,27.65
1812,12/2/2022,BOD,27.99
1813,12/3/2022,BOD,27.62
1814,12/4/2022,BOD,27.71
1815,12/5/2022,BOD,27.66
1816,12/6/2022,BOD,27.54
1817,12/7/2022,BOD,27.75
1818,12/8/2022,BOD,27.86
1819,12/9/2022,BOD,27.61
1820,12/10/2022,BOD,27.56
1821,12/11/2022,BOD,27.73
1822,12/12/2022,BOD,27.75
1823,12/13/2022,BOD,27.73
1824,12/14/2022,BOD,27.8
1825,12/15/2021,TN,1.25
1826,12/16/2021,TN,1.2
1827,12/17/2021,TN,1.24
1828,12/18/2021,TN,1.22
1829,12/19/2021,TN,1.18
1830,12/20/2021,TN,1.2
1831,12/21/2021,TN,1.1
1832,12/22/2021,TN,1.22
1833,12/23/2021,TN,1.24
1834,12/24/2021,TN,1.19
1835,12/25/2021,TN,1.13
1836,12/26/2021,TN,1.1
1837,12/27/2021,TN,1.17
1838,12/28/2021,TN,1.25
1839,12/29/2021,TN,1.23
1840,12/30/2021,TN,1.1
1841,12/31/2021,TN,0.97
1842,1/1/2022,TN,1.0
1843,1/2/2022,TN,0.95
1844,1/3/2022,TN,1.04
1845,1/4/2022,TN,0.8
1846,1/5/2022,TN,0.85
1847,1/6/2022,TN,0.88
1848,1/7/2022,TN,0.96
1849,1/8/2022,TN,0.79
1850,1/9/2022,TN,0.86
1851,1/10/2022,TN,1.04
1852,1/11/2022,TN,0.91
1853,1/12/2022,TN,1.01
1854,1/13/2022,TN,1.07
1855,1/14/2022,TN,1.01
1856,1/15/2022,TN,0.75
1857,1/16/2022,TN,0.75
1858,1/17/2022,TN,0.78
1859,1/18/2022,TN,0.9
1860,1/19/2022,TN,0.87
1861,1/20/2022,TN,0.91
1862,1/21/2022,TN,0.89
1863,1/22/2022,TN,0.8
1864,1/23/2022,TN,0.83
1865,1/24/2022,TN,0.85
1866,1/25/2022,TN,0.84
1867,1/26/2022,TN,0.79
1868,1/27/2022,TN,0.9
1869,1/28/2022,TN,0.87
1870,1/29/2022,TN,0.82
1871,1/30/2022,TN,0.93
1872,1/31/2022,TN,0.95
1873,2/1/2022,TN,0.93
1874,2/2/2022,TN,0.95
1875,2/3/2022,TN,0.97
1876,2/4/2022,TN,0.93
1877,2/5/2022,TN,0.99
1878,2/6/2022,TN,0.95
1879,2/7/2022,TN,0.94
1880,2/8/2022,TN,0.96
1881,2/9/2022,TN,0.97
1882,2/10/2022,TN,0.95
1883,2/11/2022,TN,0.97
1884,2/12/2022,TN,0.96
1885,2/13/2022,TN,0.98
1886,2/14/2022,TN,0.93
1887,2/15/2022,TN,1.0
1888,2/16/2022,TN,1.25
1889,2/17/2022,TN,1.18
1890,2/18/2022,TN,1.07
1891,2/19/2022,TN,1.31
1892,2/20/2022,TN,1.27
1893,2/21/2022,TN,1.05
1894,2/22/2022,TN,1.1
1895,2/23/2022,TN,1.0
1896,2/24/2022,TN,1.23
1897,2/25/2022,TN,1.25
1898,2/26/2022,TN,1.26
1899,2/27/2022,TN,1.22
1900,2/28/2022,TN,1.35
1901,3/1/2022,TN,1.53
1902,3/2/2022,TN,1.61
1903,3/3/2022,TN,1.71
1904,3/4/2022,TN,1.37
1905,3/5/2022,TN,1.59
1906,3/6/2022,TN,1.51
1907,3/7/2022,TN,1.49
1908,3/8/2022,TN,1.36
1909,3/9/2022,TN,1.38
1910,3/10/2022,TN,1.41
1911,3/11/2022,TN,1.43
1912,3/12/2022,TN,1.61
1913,3/13/2022,TN,1.36
1914,3/14/2022,TN,1.61
1915,3/15/2022,TN,1.72
1916,3/16/2022,TN,1.89
1917,3/17/2022,TN,1.79
1918,3/18/2022,TN,1.93
1919,3/19/2022,TN,1.83
1920,3/20/2022,TN,1.96
1921,3/21/2022,TN,1.79
1922,3/22/2022,TN,1.94
1923,3/23/2022,TN,1.94
1924,3/24/2022,TN,1.72
1925,3/25/2022,TN,1.75
1926,3/26/2022,TN,1.75
1927,3/27/2022,TN,1.77
1928,3/28/2022,TN,1.97
1929,3/29/2022,TN,1.8
1930,3/30/2022,TN,1.98
1931,3/31/2022,TN,2.49
1932,4/1/2022,TN,2.37
1933,4/2/2022,TN,2.33
1934,4/3/2022,TN,2.09
1935,4/4/2022,TN,2.78
1936,4/5/2022,TN,2.62
1937,4/6/2022,TN,2.11
1938,4/7/2022,TN,2.7
1939,4/8/2022,TN,1.99
1940,4/9/2022,TN,2.52
1941,4/10/2022,TN,2.69
1942,4/11/2022,TN,2.0
1943,4/12/2022,TN,2.34
1944,4/13/2022,TN,2.43
1945,4/14/2022,TN,2.75
1946,4/15/2022,TN,2.78
1947,4/16/2022,TN,3.13
1948,4/17/2022,TN,2.91
1949,4/18/2022,TN,2.93
1950,4/19/2022,TN,3.12
1951,4/20/2022,TN,2.85
1952,4/21/2022,TN,3.02
1953,4/22/2022,TN,3.13
1954,4/23/2022,TN,2.85
1955,4/24/2022,TN,3.04
1956,4/25/2022,TN,2.91
1957,4/26/2022,TN,3.13
1958,4/27/2022,TN,2.88
1959,4/28/2022,TN,2.89
1960,4/29/2022,TN,2.82
1961,4/30/2022,TN,3.21
1962,5/1/2022,TN,3.49
1963,5/2/2022,TN,3.3
1964,5/3/2022,TN,3.63
1965,5/4/2022,TN,3.38
1966,5/5/2022,TN,3.3
1967,5/6/2022,TN,3.45
1968,5/7/2022,TN,3.3
1969,5/8/2022,TN,3.32
1970,5/9/2022,TN,3.46
1971,5/10/2022,TN,3.55
1972,5/11/2022,TN,3.31
1973,5/12/2022,TN,3.28
1974,5/13/2022,TN,3.31
1975,5/14/2022,TN,3.43
1976,5/15/2022,TN,3.65
1977,5/16/2022,TN,3.43
1978,5/17/2022,TN,3.49
1979,5/18/2022,TN,3.65
1980,5/19/2022,TN,3.45
1981,5/20/2022,TN,3.5
1982,5/21/2022,TN,3.41
1983,5/22/2022,TN,3.54
1984,5/23/2022,TN,3.43
1985,5/24/2022,TN,3.36
1986,5/25/2022,TN,3.3
1987,5/26/2022,TN,3.4
1988,5/27/2022,TN,3.47
1989,5/28/2022,TN,3.59
1990,5/29/2022,TN,3.35
1991,5/30/2022,TN,3.3
1992,5/31/2022,TN,3.21
1993,6/1/2022,TN,3.26
1994,6/2/2022,TN,3.09
1995,6/3/2022,TN,3.07
1996,6/4/2022,TN,3.23
1997,6/5/2022,TN,3.04
1998,6/6/2022,TN,3.16
1999,6/7/2022,TN,3.1
2000,6/8/2022,TN,3.23
2001,6/9/2022,TN,3.13
2002,6/10/2022,TN,3.03
2003,6/11/2022,TN,3.05
2004,6/12/2022,TN,3.27
2005,6/13/2022,TN,3.04
2006,6/14/2022,TN,3.28
2007,6/15/2022,TN,2.98
2008,6/16/2022,TN,2.82
2009,6/17/2022,TN,2.85
2010,6/18/2022,TN,2.64
2011,6/19/2022,TN,2.92
2012,6/20/2022,TN,2.79
2013,6/21/2022,TN,2.92
2014,6/22/2022,TN,2.71
2015,6/23/2022,TN,2.67
2016,6/24/2022,TN,2.72
2017,6/25/2022,TN,2.83
2018,6/26/2022,TN,2.64
2019,6/27/2022,TN,2.8
2020,6/28/2022,TN,2.62
2021,6/29/2022,TN,2.78
2022,6/30/2022,TN,2.61
2023,7/1/2022,TN,2.49
2024,7/2/2022,TN,2.48
2025,7/3/2022,TN,2.48
2026,7/4/2022,TN,2.49
2027,7/5/2022,TN,2.53
2028,7/6/2022,TN,2.39
2029,7/7/2022,TN,2.48
2030,7/8/2022,TN,2.39
2031,7/9/2022,TN,2.54
2032,7/10/2022,TN,2.4
2033,7/11/2022,TN,2.58
2034,7/12/2022,TN,2.51
2035,7/13/2022,TN,2.48
2036,7/14/2022,TN,2.37
2037,7/15/2022,TN,2.36
2038,7/16/2022,TN,2.32
2039,7/17/2022,TN,2.31
2040,7/18/2022,TN,2.22
2041,7/19/2022,TN,2.35
2042,7/20/2022,TN,2.28
2043,7/21/2022,TN,2.26
2044,7/22/2022,TN,2.21
2045,7/23/2022,TN,2.29
2046,7/24/2022,TN,2.28
2047,7/25/2022,TN,2.29
2048,7/26/2022,TN,2.33
2049,7/27/2022,TN,2.18
2050,7/28/2022,TN,2.16
2051,7/29/2022,TN,2.35
2052,7/30/2022,TN,2.14
2053,7/31/2022,TN,2.14
2054,8/1/2022,TN,2.14
2055,8/2/2022,TN,2.14
2056,8/3/2022,TN,2.14
2057,8/4/2022,TN,2.14
2058,8/5/2022,TN,2.14
2059,8/6/2022,TN,2.14
2060,8/7/2022,TN,2.14
2061,8/8/2022,TN,2.14
2062,8/9/2022,TN,2.14
2063,8/10/2022,TN,2.14
2064,8/11/2022,TN,2.14
2065,8/12/2022,TN,2.14
2066,8/13/2022,TN,2.14
2067,8/14/2022,TN,2.14
2068,8/15/2022,TN,2.14
2069,8/16/2022,TN,2.14
2070,8/17/2022,TN,2.14
2071,8/18/2022,TN,2.14
2072,8/19/2022,TN,2.14
2073,8/20/2022,TN,2.14
2074,8/21/2022,TN,2.14
2075,8/22/2022,TN,2.14
2076,8/23/2022,TN,2.14
2077,8/24/2022,TN,2.14
2078,8/25/2022,TN,2.14
2079,8/26/2022,TN,2.14
2080,8/27/2022,TN,2.14
2081,8/28/2022,TN,2.14
2082,8/29/2022,TN,2.14
2083,8/30/2022,TN,1.89
2084,8/31/2022,TN,1.89
2085,9/1/2022,TN,1.89
2086,9/2/2022,TN,1.89
2087,9/3/2022,TN,1.89
2088,9/4/2022,TN,1.89
2089,9/5/2022,TN,1.89
2090,9/6/2022,TN,1.89
2091,9/7/2022,TN,1.89
2092,9/8/2022,TN,1.89
2093,9/9/2022,TN,1.89
2094,9/10/2022,TN,1.89
2095,9/11/2022,TN,1.89
2096,9/12/2022,TN,1.89
2097,9/13/2022,TN,1.89
2098,9/14/2022,TN,1.89
2099,9/15/2022,TN,1.89
2100,9/16/2022,TN,1.75
2101,9/17/2022,TN,1.82
2102,9/18/2022,TN,1.79
2103,9/19/2022,TN,1.6
2104,9/20/2022,TN,1.78
2105,9/21/2022,TN,1.79
2106,9/22/2022,TN,1.77
2107,9/23/2022,TN,1.88
2108,9/24/2022,TN,1.82
2109,9/25/2022,TN,1.62
2110,9/26/2022,TN,1.86
2111,9/27/2022,TN,1.86
2112,9/28/2022,TN,1.64
2113,9/29/2022,TN,1.81
2114,9/30/2022,TN,1.59
2115,10/1/2022,TN,1.59
2116,10/2/2022,TN,1.59
2117,10/3/2022,TN,1.59
2118,10/4/2022,TN,1.59
2119,10/5/2022,TN,1.59
2120,10/6/2022,TN,1.59
2121,10/7/2022,TN,1.59
2122,10/8/2022,TN,1.59
2123,10/9/2022,TN,1.59
2124,10/10/2022,TN,1.59
2125,10/11/2022,TN,1.59
2126,10/12/2022,TN,1.59
2127,10/13/2022,TN,1.59
2128,10/14/2022,TN,1.59
2129,10/15/2022,TN,1.59
2130,10/16/2022,TN,1.32
2131,10/17/2022,TN,1.22
2132,10/18/2022,TN,1.28
2133,10/19/2022,TN,1.52
2134,10/20/2022,TN,1.22
2135,10/21/2022,TN,1.25
2136,10/22/2022,TN,1.4
2137,10/23/2022,TN,1.23
2138,10/24/2022,TN,1.52
2139,10/25/2022,TN,1.48
2140,10/26/2022,TN,1.39
2141,10/27/2022,TN,1.36
2142,10/28/2022,TN,1.48
2143,10/29/2022,TN,1.3
2144,10/30/2022,TN,1.21
2145,10/31/2022,TN,1.23
2146,11/1/2022,TN,1.21
2147,11/2/2022,TN,1.22
2148,11/3/2022,TN,1.22
2149,11/4/2022,TN,1.23
2150,11/5/2022,TN,1.22
2151,11/6/2022,TN,1.23
2152,11/7/2022,TN,1.22
2153,11/8/2022,TN,1.22
2154,11/9/2022,TN,1.22
2155,11/10/2022,TN,1.23
2156,11/11/2022,TN,1.23
2157,11/12/2022,TN,1.22
2158,11/13/2022,TN,1.22
2159,11/14/2022,TN,1.23
2160,11/15/2022,TN,1.23
2161,11/16/2022,TN,1.24
2162,11/17/2022,TN,1.24
2163,11/18/2022,TN,1.24
2164,11/19/2022,TN,1.24
2165,11/20/2022,TN,1.23
2166,11/21/2022,TN,1.24
2167,11/22/2022,TN,1.24
2168,11/23/2022,TN,1.23
2169,11/24/2022,TN,1.26
2170,11/25/2022,TN,1.25
2171,11/26/2022,TN,1.24
2172,11/27/2022,TN,1.24
2173,11/28/2022,TN,1.23
2174,11/29/2022,TN,1.25
2175,11/30/2022,TN,1.26
2176,12/1/2022,TN,1.27
2177,12/2/2022,TN,1.29
2178,12/3/2022,TN,1.29
2179,12/4/2022,TN,1.27
2180,12/5/2022,TN,1.28
2181,12/6/2022,TN,1.29
2182,12/7/2022,TN,1.27
2183,12/8/2022,TN,1.26
2184,12/9/2022,TN,1.3
2185,12/10/2022,TN,1.28
2186,12/11/2022,TN,1.29
2187,12/12/2022,TN,1.27
2188,12/13/2022,TN,1.27
2189,12/14/2022,TN,1.28
