Date,Param,Values
1630,6/3/2022,BOD,39.37
1631,6/4/2022,BOD,41.09
1632,6/5/2022,BOD,40.16
1633,6/6/2022,BOD,41.88
1634,6/7/2022,BOD,41.6
1635,6/8/2022,BOD,39.77
1636,6/9/2022,BOD,39.87
1637,6/10/2022,BOD,39.49
1638,6/11/2022,BOD,41.67
1639,6/12/2022,BOD,39.49
1640,6/13/2022,BOD,39.95
1641,6/14/2022,BOD,40.98
1642,6/15/2022,BOD,39.0
1643,6/16/2022,BOD,36.61
1644,6/17/2022,BOD,38.5
1645,6/18/2022,BOD,36.57
1646,6/19/2022,BOD,37.16
1647,6/20/2022,BOD,38.01
1648,6/21/2022,BOD,38.03
1649,6/22/2022,BOD,37.82
1650,6/23/2022,BOD,37.41
1651,6/24/2022,BOD,38.67
1652,6/25/2022,BOD,37.11
1653,6/26/2022,BOD,36.85
1654,6/27/2022,BOD,36.89
1655,6/28/2022,BOD,38.79
1656,6/29/2022,BOD,36.59
1657,6/30/2022,BOD,36.51
1658,7/1/2022,BOD,36.13
1659,7/2/2022,BOD,36.26
1660,7/3/2022,BOD,35.76
1661,7/4/2022,BOD,36.5
1662,7/5/2022,BOD,36.04
1663,7/6/2022,BOD,36.13
1664,7/7/2022,BOD,36.25
1665,7/8/2022,BOD,36.38
1666,7/9/2022,BOD,35.88
1667,7/10/2022,BOD,36.02
1668,7/11/2022,BOD,35.81
1669,7/12/2022,BOD,35.99
1670,7/13/2022,BOD,36.27
1671,7/14/2022,BOD,36.28
1672,7/15/2022,BOD,35.74
1673,7/16/2022,BOD,35.24
1674,7/17/2022,BOD,33.64
1675,7/18/2022,BOD,33.16
1676,7/19/2022,BOD,32.97
1677,7/20/2022,BOD,35.3
1678,7/21/2022,BOD,35.48
1679,7/22/2022,BOD,34.53
1680,7/23/2022,BOD,33.15
1681,7/24/2022,BOD,34.17
1682,7/25/2022,BOD,34.02
1683,7/26/2022,BOD,34.9
1684,7/27/2022,BOD,34.91
1685,7/28/2022,BOD,34.15
1686,7/29/2022,BOD,35.04
1687,7/30/2022,BOD,32.97
1688,7/31/2022,BOD,32.59
1689,8/1/2022,BOD,32.13
1690,8/2/2022,BOD,32.97
1691,8/3/2022,BOD,32.65
1692,8/4/2022,BOD,32.26
1693,8/5/2022,BOD,32.43
1694,8/6/2022,BOD,32.91
1695,8/7/2022,BOD,32.44
1696,8/8/2022,BOD,32.36
1697,8/9/2022,BOD,32.79
1698,8/10/2022,BOD,32.38
1699,8/11/2022,BOD,32.25
1700,8/12/2022,BOD,32.92
1701,8/13/2022,BOD,32.12
1702,8/14/2022,BOD,32.29
1703,8/15/2022,BOD,32.1
1704,8/16/2022,BOD,32.59
1705,8/17/2022,BOD,32.13
1706,8/18/2022,BOD,32.97
1707,8/19/2022,BOD,32.65
1708,8/20/2022,BOD,32.26
1709,8/21/2022,BOD,32.43
1710,8/22/2022,BOD,32.91
1711,8/23/2022,BOD,32.44
1712,8/24/2022,BOD,32.36
1713,8/25/2022,BOD,32.79
1714,8/26/2022,BOD,32.38
1715,8/27/2022,BOD,32.25
1716,8/28/2022,BOD,32.92
1717,8/29/2022,BOD,32.12
1718,8/30/2022,BOD,32.07
1719,8/31/2022,BOD,31.95
1720,9/1/2022,BOD,31.92
1721,9/2/2022,BOD,32.0
1722,9/3/2022,BOD,32.03
1723,9/4/2022,BOD,31.99
1724,9/5/2022,BOD,31.94
1725,9/6/2022,BOD,32.04
1726,9/7/2022,BOD,32.05
1727,9/8/2022,BOD,31.98
1728,9/9/2022,BOD,31.89
1729,9/10/2022,BOD,32.03
1730,9/11/2022,BOD,31.91
1731,9/12/2022,BOD,32.06
1732,9/13/2022,BOD,32.07
1733,9/14/2022,BOD,31.91
1734,9/15/2022,BOD,31.86
1735,9/16/2022,BOD,30.65
1736,9/17/2022,BOD,31.37
1737,9/18/2022,BOD,31.65
1738,9/19/2022,BOD,31.26
1739,9/20/2022,BOD,31.18
1740,9/21/2022,BOD,30.13
1741,9/22/2022,BOD,30.69
1742,9/23/2022,BOD,30.79
1743,9/24/2022,BOD,31.07
1744,9/25/2022,BOD,30.61
1745,9/26/2022,BOD,30.17
1746,9/27/2022,BOD,30.65
1747,9/28/2022,BOD,31.38
1748,9/29/2022,BOD,30.62
1749,9/30/2022,BOD,30.1
1750,10/1/2022,BOD,30.01
1751,10/2/2022,BOD,29.99
1752,10/3/2022,BOD,30.09
1753,10/4/2022,BOD,29.52
1754,10/5/2022,BOD,29.56
1755,10/6/2022,BOD,29.98
1756,10/7/2022,BOD,29.62
1757,10/8/2022,BOD,29.79
1758,10/9/2022,BOD,30.01
1759,10/10/2022,BOD,29.66
1760,10/11/2022,BOD,29.89
1761,10/12/2022,BOD,29.92
1762,10/13/2022,BOD,29.97
1763,10/14/2022,BOD,29.72
1764,10/15/2022,BOD,29.5
1765,10/16/2022,BOD,29.13
1766,10/17/2022,BOD,29.33
1767,10/18/2022,BOD,29.06
1768,10/19/2022,BOD,29.47
1769,10/20/2022,BOD,29.33
1770,10/21/2022,BOD,29.47
1771,10/22/2022,BOD,29.04
1772,10/23/2022,BOD,29.38
1773,10/24/2022,BOD,29.12
1774,10/25/2022,BOD,29.09
1775,10/26/2022,BOD,29.27
1776,10/27/2022,BOD,29.22
1777,10/28/2022,BOD,29.01
1778,10/29/2022,BOD,29.31
1779,10/30/2022,BOD,29.0
1780,10/31/2022,BOD,28.93
1781,11/1/2022,BOD,28.36
1782,11/2/2022,BOD,28.35
1783,11/3/2022,BOD,28.78
1784,11/4/2022,BOD,28.71
1785,11/5/2022,BOD,28.57
1786,11/6/2022,BOD,28.55
1787,11/7/2022,BOD,28.5
1788,11/8/2022,BOD,28.42
1789,11/9/2022,BOD,28.92
1790,11/10/2022,BOD,28.48
1791,11/11/2022,BOD,28.88
1792,11/12/2022,BOD,28.98
1793,11/13/2022,BOD,28.55
1794,11/14/2022,BOD,28.42
1795,11/15/2022,BOD,28.33
1796,11/16/2022,BOD,28.31
1797,11/17/2022,BOD,28.25
1798,11/18/2022,BOD,28.23
1799,11/19/2022,BOD,28.29
1800,11/20/2022,BOD,28.15
1801,11/21/2022,BOD,28.17
1802,11/22/2022,BOD,28.17
1803,11/23/2022,BOD,28.16
1804,11/24/2022,BOD,28.31
1805,11/25/2022,BOD,28.23
1806,11/26/2022,BOD,28.2
1807,11/27/2022,BOD,28.2
1808,11/28/2022,BOD,28.16
1809,11/29/2022,BOD,28.29
1810,11/30/2022,BOD,28.14
1811,12/1/2022,BOD,28.08
1812,12/2/2022,BOD,27.92
1813,12/3/2022,BOD,27.77
1814,12/4/2022,BOD,28.05
1815,12/5/2022,BOD,27.75
1816,12/6/2022,BOD,28.13
1817,12/7/2022,BOD,27.75
1818,12/8/2022,BOD,27.86
1819,12/9/2022,BOD,27.72
1820,12/10/2022,BOD,27.9
1821,12/11/2022,BOD,28.11
1822,12/12/2022,BOD,28.06
1823,12/13/2022,BOD,27.98
1824,12/14/2022,BOD,27.92
1825,12/15/2021,TN,1.27
1826,12/16/2021,TN,1.19
1827,12/17/2021,TN,1.23
1828,12/18/2021,TN,1.12
1829,12/19/2021,TN,1.13
1830,12/20/2021,TN,1.11
1831,12/21/2021,TN,1.24
1832,12/22/2021,TN,1.11
1833,12/23/2021,TN,1.24
1834,12/24/2021,TN,1.14
1835,12/25/2021,TN,1.14
1836,12/26/2021,TN,1.16
1837,12/27/2021,TN,1.27
1838,12/28/2021,TN,1.14
1839,12/29/2021,TN,1.21
1840,12/30/2021,TN,1.11
1841,12/31/2021,TN,0.89
1842,1/1/2022,TN,0.85
1843,1/2/2022,TN,0.84
1844,1/3/2022,TN,0.94
1845,1/4/2022,TN,0.99
1846,1/5/2022,TN,0.88
1847,1/6/2022,TN,1.11
1848,1/7/2022,TN,0.94
1849,1/8/2022,TN,1.06
1850,1/9/2022,TN,0.79
1851,1/10/2022,TN,1.02
1852,1/11/2022,TN,0.98
1853,1/12/2022,TN,0.93
1854,1/13/2022,TN,1.07
1855,1/14/2022,TN,1.0
1856,1/15/2022,TN,0.77
1857,1/16/2022,TN,0.81
1858,1/17/2022,TN,0.79
1859,1/18/2022,TN,0.9
1860,1/19/2022,TN,0.79
1861,1/20/2022,TN,0.91
1862,1/21/2022,TN,0.87
1863,1/22/2022,TN,0.85
1864,1/23/2022,TN,0.9
1865,1/24/2022,TN,0.83
1866,1/25/2022,TN,0.83
1867,1/26/2022,TN,0.82
1868,1/27/2022,TN,0.82
1869,1/28/2022,TN,0.82
1870,1/29/2022,TN,0.88
1871,1/30/2022,TN,0.94
1872,1/31/2022,TN,0.96
1873,2/1/2022,TN,0.96
1874,2/2/2022,TN,1.04
1875,2/3/2022,TN,0.96
1876,2/4/2022,TN,1.05
1877,2/5/2022,TN,0.98
1878,2/6/2022,TN,1.03
1879,2/7/2022,TN,0.95
1880,2/8/2022,TN,1.05
1881,2/9/2022,TN,1.0
1882,2/10/2022,TN,1.05
1883,2/11/2022,TN,1.09
1884,2/12/2022,TN,0.95
1885,2/13/2022,TN,1.01
1886,2/14/2022,TN,1.06
1887,2/15/2022,TN,1.1
1888,2/16/2022,TN,1.11
1889,2/17/2022,TN,1.11
1890,2/18/2022,TN,1.18
1891,2/19/2022,TN,1.17
1892,2/20/2022,TN,1.24
1893,2/21/2022,TN,1.17
1894,2/22/2022,TN,1.12
1895,2/23/2022,TN,1.14
1896,2/24/2022,TN,1.12
1897,2/25/2022,TN,1.22
1898,2/26/2022,TN,1.11
1899,2/27/2022,TN,1.2
1900,2/28/2022,TN,1.25
1901,3/1/2022,TN,1.56
1902,3/2/2022,TN,1.49
1903,3/3/2022,TN,1.62
1904,3/4/2022,TN,1.27
1905,3/5/2022,TN,1.44
1906,3/6/2022,TN,1.28
1907,3/7/2022,TN,1.42
1908,3/8/2022,TN,1.53
1909,3/9/2022,TN,1.35
1910,3/10/2022,TN,1.59
1911,3/11/2022,TN,1.36
1912,3/12/2022,TN,1.26
1913,3/13/2022,TN,1.37
1914,3/14/2022,TN,1.51
1915,3/15/2022,TN,1.63
1916,3/16/2022,TN,1.74
1917,3/17/2022,TN,1.87
1918,3/18/2022,TN,1.72
1919,3/19/2022,TN,1.65
1920,3/20/2022,TN,1.91
1921,3/21/2022,TN,1.82
1922,3/22/2022,TN,1.78
1923,3/23/2022,TN,1.79
1924,3/24/2022,TN,1.72
1925,3/25/2022,TN,1.69
1926,3/26/2022,TN,1.82
1927,3/27/2022,TN,1.68
1928,3/28/2022,TN,2.0
1929,3/29/2022,TN,1.72
1930,3/30/2022,TN,2.03
1931,3/31/2022,TN,2.64
1932,4/1/2022,TN,2.79
1933,4/2/2022,TN,2.78
1934,4/3/2022,TN,2.37
1935,4/4/2022,TN,2.2
1936,4/5/2022,TN,2.64
1937,4/6/2022,TN,2.42
1938,4/7/2022,TN,2.05
1939,4/8/2022,TN,2.78
1940,4/9/2022,TN,2.73
1941,4/10/2022,TN,2.42
1942,4/11/2022,TN,2.77
1943,4/12/2022,TN,2.18
1944,4/13/2022,TN,2.21
1945,4/14/2022,TN,2.52
1946,4/15/2022,TN,2.8
1947,4/16/2022,TN,3.0
1948,4/17/2022,TN,2.91
1949,4/18/2022,TN,3.05
1950,4/19/2022,TN,2.96
1951,4/20/2022,TN,2.98
1952,4/21/2022,TN,2.98
1953,4/22/2022,TN,2.81
1954,4/23/2022,TN,2.98
1955,4/24/2022,TN,2.99
1956,4/25/2022,TN,3.08
1957,4/26/2022,TN,2.89
1958,4/27/2022,TN,3.03
1959,4/28/2022,TN,2.92
1960,4/29/2022,TN,3.06
1961,4/30/2022,TN,3.1
1962,5/1/2022,TN,3.38
1963,5/2/2022,TN,3.32
1964,5/3/2022,TN,3.18
1965,5/4/2022,TN,3.17
1966,5/5/2022,TN,3.21
1967,5/6/2022,TN,3.37
1968,5/7/2022,TN,3.15
1969,5/8/2022,TN,3.28
1970,5/9/2022,TN,3.28
1971,5/10/2022,TN,3.26
1972,5/11/2022,TN,3.17
1973,5/12/2022,TN,3.32
1974,5/13/2022,TN,3.2
1975,5/14/2022,TN,3.25
1976,5/15/2022,TN,3.42
1977,5/16/2022,TN,3.37
1978,5/17/2022,TN,3.38
1979,5/18/2022,TN,3.29
1980,5/19/2022,TN,3.33
1981,5/20/2022,TN,3.32
1982,5/21/2022,TN,3.31
1983,5/22/2022,TN,3.29
1984,5/23/2022,TN,3.3
1985,5/24/2022,TN,3.3
1986,5/25/2022,TN,3.38
1987,5/26/2022,TN,3.28
1988,5/27/2022,TN,3.37
1989,5/28/2022,TN,3.42
1990,5/29/2022,TN,3.28
1991,5/30/2022,TN,3.27
1992,5/31/2022,TN,3.0
1993,6/1/2022,TN,3.25
1994,6/2/2022,TN,3.01
1995,6/3/2022,TN,2.94
1996,6/4/2022,TN,3.05
1997,6/5/2022,TN,3.01
1998,6/6/2022,TN,3.25
1999,6/7/2022,TN,3.21
2000,6/8/2022,TN,3.01
2001,6/9/2022,TN,3.25
2002,6/10/2022,TN,3.23
2003,6/11/2022,TN,3.12
2004,6/12/2022,TN,3.08
2005,6/13/2022,TN,3.04
2006,6/14/2022,TN,3.08
2007,6/15/2022,TN,2.9
2008,6/16/2022,TN,2.7
2009,6/17/2022,TN,2.76
2010,6/18/2022,TN,2.7
2011,6/19/2022,TN,2.74
2012,6/20/2022,TN,2.6
2013,6/21/2022,TN,2.81
2014,6/22/2022,TN,2.72
2015,6/23/2022,TN,2.55
2016,6/24/2022,TN,2.74
2017,6/25/2022,TN,2.68
2018,6/26/2022,TN,2.7
2019,6/27/2022,TN,2.77
2020,6/28/2022,TN,2.66
2021,6/29/2022,TN,2.62
2022,6/30/2022,TN,2.55
2023,7/1/2022,TN,2.54
2024,7/2/2022,TN,2.54
2025,7/3/2022,TN,2.36
2026,7/4/2022,TN,2.25
2027,7/5/2022,TN,2.37
2028,7/6/2022,TN,2.26
2029,7/7/2022,TN,2.32
2030,7/8/2022,TN,2.4
2031,7/9/2022,TN,2.25
2032,7/10/2022,TN,2.3
2033,7/11/2022,TN,2.18
2034,7/12/2022,TN,2.42
2035,7/13/2022,TN,2.28
2036,7/14/2022,TN,2.2
2037,7/15/2022,TN,2.17
2038,7/16/2022,TN,2.18
2039,7/17/2022,TN,2.2
2040,7/18/2022,TN,2.19
2041,7/19/2022,TN,2.18
2042,7/20/2022,TN,2.18
2043,7/21/2022,TN,2.18
2044,7/22/2022,TN,2.17
2045,7/23/2022,TN,2.18
2046,7/24/2022,TN,2.19
2047,7/25/2022,TN,2.17
2048,7/26/2022,TN,2.19
2049,7/27/2022,TN,2.19
2050,7/28/2022,TN,2.18
2051,7/29/2022,TN,2.17
2052,7/30/2022,TN,2.2
2053,7/31/2022,TN,2.17
2054,8/1/2022,TN,2.12
2055,8/2/2022,TN,2.14
2056,8/3/2022,TN,2.17
2057,8/4/2022,TN,2.15
2058,8/5/2022,TN,2.16
2059,8/6/2022,TN,2.11
2060,8/7/2022,TN,2.11
2061,8/8/2022,TN,2.13
2062,8/9/2022,TN,2.14
2063,8/10/2022,TN,2.18
2064,8/11/2022,TN,2.09
2065,8/12/2022,TN,2.14
2066,8/13/2022,TN,2.13
2067,8/14/2022,TN,2.17
2068,8/15/2022,TN,2.09
2069,8/16/2022,TN,2.17
2070,8/17/2022,TN,2.12
2071,8/18/2022,TN,2.14
2072,8/19/2022,TN,2.17
2073,8/20/2022,TN,2.15
2074,8/21/2022,TN,2.16
2075,8/22/2022,TN,2.11
2076,8/23/2022,TN,2.11
2077,8/24/2022,TN,2.13
2078,8/25/2022,TN,2.14
2079,8/26/2022,TN,2.18
2080,8/27/2022,TN,2.09
2081,8/28/2022,TN,2.14
2082,8/29/2022,TN,2.13
2083,8/30/2022,TN,1.98
2084,8/31/2022,TN,1.98
2085,9/1/2022,TN,1.98
2086,9/2/2022,TN,1.98
2087,9/3/2022,TN,1.98
2088,9/4/2022,TN,1.98
2089,9/5/2022,TN,1.98
2090,9/6/2022,TN,1.98
2091,9/7/2022,TN,1.98
2092,9/8/2022,TN,1.98
2093,9/9/2022,TN,1.98
2094,9/10/2022,TN,1.98
2095,9/11/2022,TN,1.98
2096,9/12/2022,TN,1.98
2097,9/13/2022,TN,1.98
2098,9/14/2022,TN,1.98
2099,9/15/2022,TN,1.98
2100,9/16/2022,TN,1.89
2101,9/17/2022,TN,1.91
2102,9/18/2022,TN,1.97
2103,9/19/2022,TN,1.95
2104,9/20/2022,TN,1.89
2105,9/21/2022,TN,1.92
2106,9/22/2022,TN,1.92
2107,9/23/2022,TN,1.93
2108,9/24/2022,TN,1.97
2109,9/25/2022,TN,1.89
2110,9/26/2022,TN,1.89
2111,9/27/2022,TN,1.97
2112,9/28/2022,TN,1.9
2113,9/29/2022,TN,1.97
2114,9/30/2022,TN,1.88
2115,10/1/2022,TN,1.52
2116,10/2/2022,TN,1.78
2117,10/3/2022,TN,1.51
2118,10/4/2022,TN,1.54
2119,10/5/2022,TN,1.77
2120,10/6/2022,TN,1.53
2121,10/7/2022,TN,1.81
2122,10/8/2022,TN,1.83
2123,10/9/2022,TN,1.67
2124,10/10/2022,TN,1.83
2125,10/11/2022,TN,1.71
2126,10/12/2022,TN,1.63
2127,10/13/2022,TN,1.5
2128,10/14/2022,TN,1.86
2129,10/15/2022,TN,1.49
2130,10/16/2022,TN,1.3
2131,10/17/2022,TN,1.36
2132,10/18/2022,TN,1.31
2133,10/19/2022,TN,1.23
2134,10/20/2022,TN,1.28
2135,10/21/2022,TN,1.21
2136,10/22/2022,TN,1.21
2137,10/23/2022,TN,1.18
2138,10/24/2022,TN,1.26
2139,10/25/2022,TN,1.43
2140,10/26/2022,TN,1.48
2141,10/27/2022,TN,1.2
2142,10/28/2022,TN,1.28
2143,10/29/2022,TN,1.29
2144,10/30/2022,TN,1.15
2145,10/31/2022,TN,1.24
2146,11/1/2022,TN,1.23
2147,11/2/2022,TN,1.17
2148,11/3/2022,TN,1.21
2149,11/4/2022,TN,1.19
2150,11/5/2022,TN,1.21
2151,11/6/2022,TN,1.24
2152,11/7/2022,TN,1.2
2153,11/8/2022,TN,1.25
2154,11/9/2022,TN,1.27
2155,11/10/2022,TN,1.2
2156,11/11/2022,TN,1.2
2157,11/12/2022,TN,1.27
2158,11/13/2022,TN,1.17
2159,11/14/2022,TN,1.27
2160,11/15/2022,TN,1.27
2161,11/16/2022,TN,1.28
2162,11/17/2022,TN,1.29
2163,11/18/2022,TN,1.29
2164,11/19/2022,TN,1.27
2165,11/20/2022,TN,1.28
2166,11/21/2022,TN,1.29
2167,11/22/2022,TN,1.28
2168,11/23/2022,TN,1.28
2169,11/24/2022,TN,1.29
2170,11/25/2022,TN,1.28
2171,11/26/2022,TN,1.28
2172,11/27/2022,TN,1.28
2173,11/28/2022,TN,1.27
2174,11/29/2022,TN,1.27
2175,11/30/2022,TN,1.29
2176,12/1/2022,TN,1.33
2177,12/2/2022,TN,1.32
2178,12/3/2022,TN,1.29
2179,12/4/2022,TN,1.33
2180,12/5/2022,TN,1.31
2181,12/6/2022,TN,1.29
2182,12/7/2022,TN,1.34
2183,12/8/2022,TN,1.32
2184,12/9/2022,TN,1.29
2185,12/10/2022,TN,1.31
2186,12/11/2022,TN,1.33
2187,12/12/2022,TN,1.3
2188,12/13/2022,TN,1.31
2189,12/14/2022,TN,1.32
