Date,Param,Values
822,3/17/2022,EC,1779.0
823,3/18/2022,EC,1717.0
824,3/19/2022,EC,1759.0
825,3/20/2022,EC,1736.0
826,3/21/2022,EC,1783.0
827,3/22/2022,EC,1725.0
828,3/23/2022,EC,1718.0
829,3/24/2022,EC,1783.0
830,3/25/2022,EC,1712.0
831,3/26/2022,EC,1783.0
832,3/27/2022,EC,1700.0
833,3/28/2022,EC,1783.0
834,3/29/2022,EC,1755.0
835,3/30/2022,EC,1785.0
836,3/31/2022,EC,1799.0
837,4/1/2022,EC,1801.0
838,4/2/2022,EC,1787.0
839,4/3/2022,EC,1815.0
840,4/4/2022,EC,1823.0
841,4/5/2022,EC,1786.0
842,4/6/2022,EC,1829.0
843,4/7/2022,EC,1800.0
844,4/8/2022,EC,1819.0
845,4/9/2022,EC,1810.0
846,4/10/2022,EC,1824.0
847,4/11/2022,EC,1821.0
848,4/12/2022,EC,1787.0
849,4/13/2022,EC,1803.0
850,4/14/2022,EC,1818.0
851,4/15/2022,EC,1829.0
852,4/16/2022,EC,1854.0
853,4/17/2022,EC,1846.0
854,4/18/2022,EC,1854.0
855,4/19/2022,EC,1845.0
856,4/20/2022,EC,1850.0
857,4/21/2022,EC,1830.0
858,4/22/2022,EC,1835.0
859,4/23/2022,EC,1852.0
860,4/24/2022,EC,1849.0
861,4/25/2022,EC,1834.0
862,4/26/2022,EC,1854.0
863,4/27/2022,EC,1838.0
864,4/28/2022,EC,1833.0
865,4/29/2022,EC,1855.0
866,4/30/2022,EC,1856.0
867,5/1/2022,EC,1802.0
868,5/2/2022,EC,1805.0
869,5/3/2022,EC,1852.0
870,5/4/2022,EC,1845.0
871,5/5/2022,EC,1703.0
872,5/6/2022,EC,1754.0
873,5/7/2022,EC,1803.0
874,5/8/2022,EC,1728.0
875,5/9/2022,EC,1702.0
876,5/10/2022,EC,1759.0
877,5/11/2022,EC,1727.0
878,5/12/2022,EC,1827.0
879,5/13/2022,EC,1850.0
880,5/14/2022,EC,1743.0
881,5/15/2022,EC,1695.0
882,5/16/2022,EC,1682.0
883,5/17/2022,EC,1656.0
884,5/18/2022,EC,1694.0
885,5/19/2022,EC,1661.0
886,5/20/2022,EC,1645.0
887,5/21/2022,EC,1656.0
888,5/22/2022,EC,1681.0
889,5/23/2022,EC,1676.0
890,5/24/2022,EC,1681.0
891,5/25/2022,EC,1659.0
892,5/26/2022,EC,1645.0
893,5/27/2022,EC,1664.0
894,5/28/2022,EC,1688.0
895,5/29/2022,EC,1650.0
896,5/30/2022,EC,1643.0
897,5/31/2022,EC,1592.0
898,6/1/2022,EC,1484.0
899,6/2/2022,EC,1630.0
900,6/3/2022,EC,1552.0
901,6/4/2022,EC,1568.0
902,6/5/2022,EC,1489.0
903,6/6/2022,EC,1476.0
904,6/7/2022,EC,1546.0
905,6/8/2022,EC,1624.0
906,6/9/2022,EC,1501.0
907,6/10/2022,EC,1491.0
908,6/11/2022,EC,1603.0
909,6/12/2022,EC,1581.0
910,6/13/2022,EC,1640.0
911,6/14/2022,EC,1579.0
912,6/15/2022,EC,1446.0
913,6/16/2022,EC,1308.0
914,6/17/2022,EC,1329.0
915,6/18/2022,EC,1439.0
916,6/19/2022,EC,1420.0
917,6/20/2022,EC,1405.0
918,6/21/2022,EC,1386.0
919,6/22/2022,EC,1303.0
920,6/23/2022,EC,1386.0
921,6/24/2022,EC,1426.0
922,6/25/2022,EC,1383.0
923,6/26/2022,EC,1445.0
924,6/27/2022,EC,1355.0
925,6/28/2022,EC,1335.0
926,6/29/2022,EC,1433.0
927,6/30/2022,EC,1297.0
928,7/1/2022,EC,1324.0
929,7/2/2022,EC,1317.0
930,7/3/2022,EC,1322.0
931,7/4/2022,EC,1306.0
932,7/5/2022,EC,1334.0
933,7/6/2022,EC,1326.0
934,7/7/2022,EC,1311.0
935,7/8/2022,EC,1306.0
936,7/9/2022,EC,1303.0
937,7/10/2022,EC,1327.0
938,7/11/2022,EC,1339.0
939,7/12/2022,EC,1342.0
940,7/13/2022,EC,1321.0
941,7/14/2022,EC,1299.0
942,7/15/2022,EC,1352.0
943,7/16/2022,EC,1327.0
944,7/17/2022,EC,1350.0
945,7/18/2022,EC,1329.0
946,7/19/2022,EC,1321.0
947,7/20/2022,EC,1319.0
948,7/21/2022,EC,1311.0
949,7/22/2022,EC,1314.0
950,7/23/2022,EC,1325.0
951,7/24/2022,EC,1329.0
952,7/25/2022,EC,1313.0
953,7/26/2022,EC,1306.0
954,7/27/2022,EC,1307.0
955,7/28/2022,EC,1321.0
956,7/29/2022,EC,1345.0
957,7/30/2022,EC,1304.0
958,7/31/2022,EC,1266.0
959,8/1/2022,EC,1158.0
960,8/2/2022,EC,1297.0
961,8/3/2022,EC,1171.0
962,8/4/2022,EC,1157.0
963,8/5/2022,EC,1075.0
964,8/6/2022,EC,1076.0
965,8/7/2022,EC,1126.0
966,8/8/2022,EC,1118.0
967,8/9/2022,EC,1105.0
968,8/10/2022,EC,1112.0
969,8/11/2022,EC,1284.0
970,8/12/2022,EC,1092.0
971,8/13/2022,EC,1189.0
972,8/14/2022,EC,1101.0
973,8/15/2022,EC,1039.0
974,8/16/2022,EC,1266.0
975,8/17/2022,EC,1158.0
976,8/18/2022,EC,1297.0
977,8/19/2022,EC,1171.0
978,8/20/2022,EC,1157.0
979,8/21/2022,EC,1075.0
980,8/22/2022,EC,1076.0
981,8/23/2022,EC,1126.0
982,8/24/2022,EC,1118.0
983,8/25/2022,EC,1105.0
984,8/26/2022,EC,1112.0
985,8/27/2022,EC,1284.0
986,8/28/2022,EC,1092.0
987,8/29/2022,EC,1189.0
988,8/30/2022,EC,1019.0
989,8/31/2022,EC,964.0
990,9/1/2022,EC,957.0
991,9/2/2022,EC,936.0
992,9/3/2022,EC,958.0
993,9/4/2022,EC,872.0
994,9/5/2022,EC,864.0
995,9/6/2022,EC,840.0
996,9/7/2022,EC,918.0
997,9/8/2022,EC,862.0
998,9/9/2022,EC,920.0
999,9/10/2022,EC,915.0
1000,9/11/2022,EC,871.0
1001,9/12/2022,EC,982.0
1002,9/13/2022,EC,843.0
1003,9/14/2022,EC,992.0
1004,9/15/2022,EC,839.0
1005,9/16/2022,EC,895.0
1006,9/17/2022,EC,841.0
1007,9/18/2022,EC,906.0
1008,9/19/2022,EC,938.0
1009,9/20/2022,EC,905.0
1010,9/21/2022,EC,867.0
1011,9/22/2022,EC,891.0
1012,9/23/2022,EC,846.0
1013,9/24/2022,EC,899.0
1014,9/25/2022,EC,938.0
1015,9/26/2022,EC,848.0
1016,9/27/2022,EC,917.0
1017,9/28/2022,EC,851.0
1018,9/29/2022,EC,875.0
1019,9/30/2022,EC,945.0
1020,10/1/2022,EC,1022.0
1021,10/2/2022,EC,1172.0
1022,10/3/2022,EC,1117.0
1023,10/4/2022,EC,990.0
1024,10/5/2022,EC,1199.0
1025,10/6/2022,EC,1111.0
1026,10/7/2022,EC,1234.0
1027,10/8/2022,EC,1220.0
1028,10/9/2022,EC,1214.0
1029,10/10/2022,EC,1173.0
1030,10/11/2022,EC,1113.0
1031,10/12/2022,EC,1122.0
1032,10/13/2022,EC,1220.0
1033,10/14/2022,EC,962.0
1034,10/15/2022,EC,1234.0
1035,10/16/2022,EC,1435.0
1036,10/17/2022,EC,1246.0
1037,10/18/2022,EC,1477.0
1038,10/19/2022,EC,1393.0
1039,10/20/2022,EC,1262.0
1040,10/21/2022,EC,1367.0
1041,10/22/2022,EC,1457.0
1042,10/23/2022,EC,1498.0
1043,10/24/2022,EC,1365.0
1044,10/25/2022,EC,1472.0
1045,10/26/2022,EC,1261.0
1046,10/27/2022,EC,1305.0
1047,10/28/2022,EC,1268.0
1048,10/29/2022,EC,1245.0
1049,10/30/2022,EC,1498.0
1050,10/31/2022,EC,1590.0
1051,11/1/2022,EC,1521.0
1052,11/2/2022,EC,1570.0
1053,11/3/2022,EC,1577.0
1054,11/4/2022,EC,1595.0
1055,11/5/2022,EC,1502.0
1056,11/6/2022,EC,1507.0
1057,11/7/2022,EC,1505.0
1058,11/8/2022,EC,1577.0
1059,11/9/2022,EC,1575.0
1060,11/10/2022,EC,1576.0
1061,11/11/2022,EC,1569.0
1062,11/12/2022,EC,1617.0
1063,11/13/2022,EC,1609.0
1064,11/14/2022,EC,1546.0
1065,11/15/2022,EC,1619.0
1066,11/16/2022,EC,1618.0
1067,11/17/2022,EC,1614.0
1068,11/18/2022,EC,1614.0
1069,11/19/2022,EC,1616.0
1070,11/20/2022,EC,1614.0
1071,11/21/2022,EC,1612.0
1072,11/22/2022,EC,1618.0
1073,11/23/2022,EC,1613.0
1074,11/24/2022,EC,1617.0
1075,11/25/2022,EC,1614.0
1076,11/26/2022,EC,1617.0
1077,11/27/2022,EC,1618.0
1078,11/28/2022,EC,1618.0
1079,11/29/2022,EC,1617.0
1080,11/30/2022,EC,1610.0
1081,12/1/2022,EC,1637.0
1082,12/2/2022,EC,1630.0
1083,12/3/2022,EC,1646.0
1084,12/4/2022,EC,1643.0
1085,12/5/2022,EC,1647.0
1086,12/6/2022,EC,1649.0
1087,12/7/2022,EC,1616.0
1088,12/8/2022,EC,1625.0
1089,12/9/2022,EC,1639.0
1090,12/10/2022,EC,1612.0
1091,12/11/2022,EC,1612.0
1092,12/12/2022,EC,1646.0
1093,12/13/2022,EC,1616.0
1094,12/14/2022,EC,1637.0
1095,12/15/2021,DO,2.6
1096,12/16/2021,DO,2.75
1097,12/17/2021,DO,2.72
1098,12/18/2021,DO,2.73
1099,12/19/2021,DO,2.7
1100,12/20/2021,DO,2.64
1101,12/21/2021,DO,2.69
1102,12/22/2021,DO,2.77
1103,12/23/2021,DO,2.74
1104,12/24/2021,DO,2.74
1105,12/25/2021,DO,2.73
1106,12/26/2021,DO,2.66
1107,12/27/2021,DO,2.69
1108,12/28/2021,DO,2.77
1109,12/29/2021,DO,2.65
1110,12/30/2021,DO,2.77
1111,12/31/2021,DO,2.77
1112,1/1/2022,DO,2.8
1113,1/2/2022,DO,2.77
1114,1/3/2022,DO,2.78
1115,1/4/2022,DO,2.81
1116,1/5/2022,DO,2.8
1117,1/6/2022,DO,2.83
1118,1/7/2022,DO,2.81
1119,1/8/2022,DO,2.78
1120,1/9/2022,DO,2.79
1121,1/10/2022,DO,2.79
1122,1/11/2022,DO,2.79
1123,1/12/2022,DO,2.81
1124,1/13/2022,DO,2.78
1125,1/14/2022,DO,2.82
1126,1/15/2022,DO,2.83
1127,1/16/2022,DO,2.84
1128,1/17/2022,DO,2.86
1129,1/18/2022,DO,2.84
1130,1/19/2022,DO,2.85
1131,1/20/2022,DO,2.84
1132,1/21/2022,DO,2.85
1133,1/22/2022,DO,2.83
1134,1/23/2022,DO,2.86
1135,1/24/2022,DO,2.83
1136,1/25/2022,DO,2.84
1137,1/26/2022,DO,2.83
1138,1/27/2022,DO,2.84
1139,1/28/2022,DO,2.85
1140,1/29/2022,DO,2.85
1141,1/30/2022,DO,2.86
1142,1/31/2022,DO,2.77
1143,2/1/2022,DO,2.85
1144,2/2/2022,DO,2.64
1145,2/3/2022,DO,2.75
1146,2/4/2022,DO,2.71
1147,2/5/2022,DO,2.79
1148,2/6/2022,DO,2.71
1149,2/7/2022,DO,2.7
1150,2/8/2022,DO,2.71
1151,2/9/2022,DO,2.74
1152,2/10/2022,DO,2.83
1153,2/11/2022,DO,2.74
1154,2/12/2022,DO,2.8
1155,2/13/2022,DO,2.65
1156,2/14/2022,DO,2.66
1157,2/15/2022,DO,2.63
1158,2/16/2022,DO,2.59
1159,2/17/2022,DO,2.62
1160,2/18/2022,DO,2.59
1161,2/19/2022,DO,2.54
1162,2/20/2022,DO,2.54
1163,2/21/2022,DO,2.55
1164,2/22/2022,DO,2.58
1165,2/23/2022,DO,2.61
1166,2/24/2022,DO,2.54
1167,2/25/2022,DO,2.58
1168,2/26/2022,DO,2.54
1169,2/27/2022,DO,2.54
1170,2/28/2022,DO,2.53
1171,3/1/2022,DO,2.45
1172,3/2/2022,DO,2.38
1173,3/3/2022,DO,2.13
1174,3/4/2022,DO,2.24
1175,3/5/2022,DO,2.26
1176,3/6/2022,DO,2.36
1177,3/7/2022,DO,2.46
1178,3/8/2022,DO,2.18
1179,3/9/2022,DO,2.35
1180,3/10/2022,DO,2.4
1181,3/11/2022,DO,2.22
1182,3/12/2022,DO,2.21
1183,3/13/2022,DO,2.45
1184,3/14/2022,DO,2.06
1185,3/15/2022,DO,2.03
1186,3/16/2022,DO,1.97
1187,3/17/2022,DO,1.78
1188,3/18/2022,DO,1.84
1189,3/19/2022,DO,2.02
1190,3/20/2022,DO,1.93
1191,3/21/2022,DO,2.0
1192,3/22/2022,DO,1.76
1193,3/23/2022,DO,1.72
1194,3/24/2022,DO,1.87
1195,3/25/2022,DO,2.02
1196,3/26/2022,DO,1.92
1197,3/27/2022,DO,1.81
1198,3/28/2022,DO,2.03
1199,3/29/2022,DO,2.02
1200,3/30/2022,DO,1.65
1201,3/31/2022,DO,1.56
1202,4/1/2022,DO,1.35
1203,4/2/2022,DO,0.69
1204,4/3/2022,DO,1.22
1205,4/4/2022,DO,1.64
1206,4/5/2022,DO,1.34
1207,4/6/2022,DO,0.96
1208,4/7/2022,DO,1.56
1209,4/8/2022,DO,0.92
1210,4/9/2022,DO,1.46
1211,4/10/2022,DO,1.55
1212,4/11/2022,DO,1.33
1213,4/12/2022,DO,1.13
1214,4/13/2022,DO,1.01
1215,4/14/2022,DO,0.8
1216,4/15/2022,DO,0.66
1217,4/16/2022,DO,0.61
1218,4/17/2022,DO,0.6
1219,4/18/2022,DO,0.4
1220,4/19/2022,DO,0.56
1221,4/20/2022,DO,0.3
1222,4/21/2022,DO,0.27
1223,4/22/2022,DO,0.42
1224,4/23/2022,DO,0.4
1225,4/24/2022,DO,0.53
1226,4/25/2022,DO,0.56
1227,4/26/2022,DO,0.22
1228,4/27/2022,DO,0.23
1229,4/28/2022,DO,0.43
1230,4/29/2022,DO,0.24
1231,4/30/2022,DO,0.11
1232,5/1/2022,DO,0.04
1233,5/2/2022,DO,0.02
1234,5/3/2022,DO,0.05
1235,5/4/2022,DO,0.05
1236,5/5/2022,DO,0.1
1237,5/6/2022,DO,0.11
1238,5/7/2022,DO,0.05
1239,5/8/2022,DO,0.03
1240,5/9/2022,DO,0.07
1241,5/10/2022,DO,0.08
1242,5/11/2022,DO,0.07
1243,5/12/2022,DO,0.09
1244,5/13/2022,DO,0.05
1245,5/14/2022,DO,0.09
1246,5/15/2022,DO,0.02
1247,5/16/2022,DO,0.04
1248,5/17/2022,DO,0.02
1249,5/18/2022,DO,0.02
1250,5/19/2022,DO,0.03
1251,5/20/2022,DO,0.05
1252,5/21/2022,DO,0.02
1253,5/22/2022,DO,0.05
1254,5/23/2022,DO,0.02
1255,5/24/2022,DO,0.02
1256,5/25/2022,DO,0.03
1257,5/26/2022,DO,0.05
1258,5/27/2022,DO,0.04
1259,5/28/2022,DO,0.04
1260,5/29/2022,DO,0.04
1261,5/30/2022,DO,0.05
1262,5/31/2022,DO,0.23
1263,6/1/2022,DO,0.33
1264,6/2/2022,DO,0.23
1265,6/3/2022,DO,0.1
1266,6/4/2022,DO,0.36
1267,6/5/2022,DO,0.3
1268,6/6/2022,DO,0.29
1269,6/7/2022,DO,0.36
1270,6/8/2022,DO,0.21
1271,6/9/2022,DO,0.17
1272,6/10/2022,DO,0.08
1273,6/11/2022,DO,0.37
1274,6/12/2022,DO,0.18
1275,6/13/2022,DO,0.1
1276,6/14/2022,DO,0.08
1277,6/15/2022,DO,0.38
1278,6/16/2022,DO,0.61
1279,6/17/2022,DO,0.92
1280,6/18/2022,DO,0.72
1281,6/19/2022,DO,0.48
1282,6/20/2022,DO,0.67
1283,6/21/2022,DO,0.44
1284,6/22/2022,DO,0.4
1285,6/23/2022,DO,0.81
1286,6/24/2022,DO,0.65
1287,6/25/2022,DO,0.79
1288,6/26/2022,DO,0.62
1289,6/27/2022,DO,0.45
1290,6/28/2022,DO,0.91
1291,6/29/2022,DO,0.55
1292,6/30/2022,DO,0.95
1293,7/1/2022,DO,0.95
1294,7/2/2022,DO,0.99
1295,7/3/2022,DO,0.99
1296,7/4/2022,DO,0.97
1297,7/5/2022,DO,1.0
1298,7/6/2022,DO,0.98
1299,7/7/2022,DO,0.99
1300,7/8/2022,DO,0.95
1301,7/9/2022,DO,0.96
1302,7/10/2022,DO,0.99
1303,7/11/2022,DO,0.96
1304,7/12/2022,DO,1.0
1305,7/13/2022,DO,0.97
1306,7/14/2022,DO,1.02
1307,7/15/2022,DO,1.02
1308,7/16/2022,DO,1.31
1309,7/17/2022,DO,1.2
1310,7/18/2022,DO,1.2
1311,7/19/2022,DO,1.21
1312,7/20/2022,DO,1.04
1313,7/21/2022,DO,1.16
1314,7/22/2022,DO,1.32
1315,7/23/2022,DO,1.03
1316,7/24/2022,DO,1.07
1317,7/25/2022,DO,1.16
1318,7/26/2022,DO,1.21
1319,7/27/2022,DO,1.27
1320,7/28/2022,DO,1.16
1321,7/29/2022,DO,1.16
1322,7/30/2022,DO,1.36
1323,7/31/2022,DO,1.7
1324,8/1/2022,DO,1.68
1325,8/2/2022,DO,1.52
1326,8/3/2022,DO,1.4
1327,8/4/2022,DO,1.71
1328,8/5/2022,DO,1.71
1329,8/6/2022,DO,1.36
1330,8/7/2022,DO,1.62
1331,8/8/2022,DO,1.83
1332,8/9/2022,DO,1.53
1333,8/10/2022,DO,1.87
1334,8/11/2022,DO,1.64
1335,8/12/2022,DO,1.74
1336,8/13/2022,DO,1.68
1337,8/14/2022,DO,1.58
1338,8/15/2022,DO,1.91
1339,8/16/2022,DO,1.7
1340,8/17/2022,DO,1.68
1341,8/18/2022,DO,1.52
1342,8/19/2022,DO,1.4
1343,8/20/2022,DO,1.71
1344,8/21/2022,DO,1.71
1345,8/22/2022,DO,1.36
1346,8/23/2022,DO,1.62
1347,8/24/2022,DO,1.83
1348,8/25/2022,DO,1.53
1349,8/26/2022,DO,1.87
1350,8/27/2022,DO,1.64
1351,8/28/2022,DO,1.74
1352,8/29/2022,DO,1.68
1353,8/30/2022,DO,1.94
1354,8/31/2022,DO,1.94
1355,9/1/2022,DO,1.97
1356,9/2/2022,DO,1.96
1357,9/3/2022,DO,1.94
1358,9/4/2022,DO,1.96
1359,9/5/2022,DO,1.94
1360,9/6/2022,DO,1.96
1361,9/7/2022,DO,1.96
1362,9/8/2022,DO,1.95
1363,9/9/2022,DO,1.94
1364,9/10/2022,DO,1.96
1365,9/11/2022,DO,1.97
1366,9/12/2022,DO,1.96
1367,9/13/2022,DO,1.94
1368,9/14/2022,DO,1.96
1369,9/15/2022,DO,1.97
1370,9/16/2022,DO,1.97
1371,9/17/2022,DO,2.0
1372,9/18/2022,DO,1.98
1373,9/19/2022,DO,1.98
1374,9/20/2022,DO,2.0
1375,9/21/2022,DO,1.99
1376,9/22/2022,DO,1.98
1377,9/23/2022,DO,1.98
1378,9/24/2022,DO,2.01
1379,9/25/2022,DO,2.02
1380,9/26/2022,DO,1.97
1381,9/27/2022,DO,2.0
1382,9/28/2022,DO,2.0
1383,9/29/2022,DO,2.01
1384,9/30/2022,DO,2.03
1385,10/1/2022,DO,2.12
1386,10/2/2022,DO,2.11
1387,10/3/2022,DO,2.06
1388,10/4/2022,DO,2.04
1389,10/5/2022,DO,2.07
1390,10/6/2022,DO,2.04
1391,10/7/2022,DO,2.1
1392,10/8/2022,DO,2.09
1393,10/9/2022,DO,2.07
1394,10/10/2022,DO,2.1
1395,10/11/2022,DO,2.1
1396,10/12/2022,DO,2.08
1397,10/13/2022,DO,2.08
1398,10/14/2022,DO,2.12
1399,10/15/2022,DO,2.15
1400,10/16/2022,DO,2.2
1401,10/17/2022,DO,2.23
1402,10/18/2022,DO,2.23
1403,10/19/2022,DO,2.21
1404,10/20/2022,DO,2.21
1405,10/21/2022,DO,2.22
1406,10/22/2022,DO,2.16
1407,10/23/2022,DO,2.15
1408,10/24/2022,DO,2.19
1409,10/25/2022,DO,2.22
1410,10/26/2022,DO,2.21
1411,10/27/2022,DO,2.18
1412,10/28/2022,DO,2.21
1413,10/29/2022,DO,2.16
1414,10/30/2022,DO,2.24
1415,10/31/2022,DO,2.24
1416,11/1/2022,DO,2.26
1417,11/2/2022,DO,2.3
1418,11/3/2022,DO,2.25
1419,11/4/2022,DO,2.27
1420,11/5/2022,DO,2.29
1421,11/6/2022,DO,2.29
1422,11/7/2022,DO,2.32
1423,11/8/2022,DO,2.26
1424,11/9/2022,DO,2.29
1425,11/10/2022,DO,2.25
1426,11/11/2022,DO,2.3
1427,11/12/2022,DO,2.24
1428,11/13/2022,DO,2.24
1429,11/14/2022,DO,2.3
1430,11/15/2022,DO,2.33
1431,11/16/2022,DO,2.4
1432,11/17/2022,DO,2.37
1433,11/18/2022,DO,2.45
1434,11/19/2022,DO,2.42
1435,11/20/2022,DO,2.39
1436,11/21/2022,DO,2.48
1437,11/22/2022,DO,2.46
1438,11/23/2022,DO,2.34
1439,11/24/2022,DO,2.33
1440,11/25/2022,DO,2.33
1441,11/26/2022,DO,2.46
1442,11/27/2022,DO,2.36
1443,11/28/2022,DO,2.43
1444,11/29/2022,DO,2.42
1445,11/30/2022,DO,2.49
1446,12/1/2022,DO,2.5
1447,12/2/2022,DO,2.52
1448,12/3/2022,DO,2.51
1449,12/4/2022,DO,2.51
1450,12/5/2022,DO,2.51
1451,12/6/2022,DO,2.51
1452,12/7/2022,DO,2.5
1453,12/8/2022,DO,2.52
1454,12/9/2022,DO,2.49
1455,12/10/2022,DO,2.51
1456,12/11/2022,DO,2.51
1457,12/12/2022,DO,2.49
1458,12/13/2022,DO,2.5
1459,12/14/2022,DO,2.5
1460,12/15/2021,BOD,27.88
1461,12/16/2021,BOD,27.51
1462,12/17/2021,BOD,27.46
1463,12/18/2021,BOD,27.2
1464,12/19/2021,BOD,26.76
1465,12/20/2021,BOD,26.82
1466,12/21/2021,BOD,27.39
1467,12/22/2021,BOD,27.8
1468,12/23/2021,BOD,26.6
1469,12/24/2021,BOD,27.29
1470,12/25/2021,BOD,26.82
1471,12/26/2021,BOD,26.98
1472,12/27/2021,BOD,26.55
1473,12/28/2021,BOD,26.97
1474,12/29/2021,BOD,26.91
1475,12/30/2021,BOD,26.48
1476,12/31/2021,BOD,26.12
1477,1/1/2022,BOD,25.68
1478,1/2/2022,BOD,25.83
1479,1/3/2022,BOD,26.06
1480,1/4/2022,BOD,25.76
1481,1/5/2022,BOD,25.85
1482,1/6/2022,BOD,26.37
1483,1/7/2022,BOD,26.01
1484,1/8/2022,BOD,26.0
1485,1/9/2022,BOD,26.0
1486,1/10/2022,BOD,26.31
1487,1/11/2022,BOD,25.81
1488,1/12/2022,BOD,25.89
1489,1/13/2022,BOD,26.22
1490,1/14/2022,BOD,26.08
1491,1/15/2022,BOD,25.56
1492,1/16/2022,BOD,25.09
1493,1/17/2022,BOD,24.29
1494,1/18/2022,BOD,25.27
1495,1/19/2022,BOD,24.32
1496,1/20/2022,BOD,25.25
1497,1/21/2022,BOD,25.3
1498,1/22/2022,BOD,25.27
1499,1/23/2022,BOD,24.64
1500,1/24/2022,BOD,24.32
1501,1/25/2022,BOD,25.45
1502,1/26/2022,BOD,24.81
1503,1/27/2022,BOD,24.83
1504,1/28/2022,BOD,24.19
1505,1/29/2022,BOD,25.39
1506,1/30/2022,BOD,24.1
1507,1/31/2022,BOD,25.78
1508,2/1/2022,BOD,26.33
1509,2/2/2022,BOD,26.17
1510,2/3/2022,BOD,26.82
1511,2/4/2022,BOD,24.22
1512,2/5/2022,BOD,24.89
1513,2/6/2022,BOD,24.74
1514,2/7/2022,BOD,25.95
1515,2/8/2022,BOD,25.33
1516,2/9/2022,BOD,25.25
1517,2/10/2022,BOD,25.63
1518,2/11/2022,BOD,24.92
1519,2/12/2022,BOD,24.78
1520,2/13/2022,BOD,24.23
1521,2/14/2022,BOD,25.39
1522,2/15/2022,BOD,27.61
1523,2/16/2022,BOD,27.64
1524,2/17/2022,BOD,27.87
1525,2/18/2022,BOD,27.76
1526,2/19/2022,BOD,27.88
1527,2/20/2022,BOD,27.76
1528,2/21/2022,BOD,27.73
1529,2/22/2022,BOD,27.93
1530,2/23/2022,BOD,27.67
1531,2/24/2022,BOD,27.71
1532,2/25/2022,BOD,27.81
1533,2/26/2022,BOD,27.78
1534,2/27/2022,BOD,27.91
1535,2/28/2022,BOD,28.0
1536,3/1/2022,BOD,30.13
1537,3/2/2022,BOD,29.03
1538,3/3/2022,BOD,29.43
1539,3/4/2022,BOD,28.87
1540,3/5/2022,BOD,29.15
1541,3/6/2022,BOD,29.42
1542,3/7/2022,BOD,28.82
1543,3/8/2022,BOD,28.75
1544,3/9/2022,BOD,30.25
1545,3/10/2022,BOD,29.67
1546,3/11/2022,BOD,28.78
1547,3/12/2022,BOD,29.37
1548,3/13/2022,BOD,30.15
1549,3/14/2022,BOD,28.64
1550,3/15/2022,BOD,30.25
1551,3/16/2022,BOD,30.57
1552,3/17/2022,BOD,31.91
1553,3/18/2022,BOD,31.87
1554,3/19/2022,BOD,31.89
1555,3/20/2022,BOD,31.12
1556,3/21/2022,BOD,30.58
1557,3/22/2022,BOD,32.73
1558,3/23/2022,BOD,31.59
1559,3/24/2022,BOD,32.0
1560,3/25/2022,BOD,31.8
1561,3/26/2022,BOD,31.58
1562,3/27/2022,BOD,31.24
1563,3/28/2022,BOD,30.95
1564,3/29/2022,BOD,32.24
1565,3/30/2022,BOD,32.79
1566,3/31/2022,BOD,33.67
1567,4/1/2022,BOD,33.76
1568,4/2/2022,BOD,35.86
1569,4/3/2022,BOD,34.46
1570,4/4/2022,BOD,33.0
1571,4/5/2022,BOD,35.53
1572,4/6/2022,BOD,36.26
1573,4/7/2022,BOD,37.23
1574,4/8/2022,BOD,37.38
1575,4/9/2022,BOD,35.46
1576,4/10/2022,BOD,34.41
1577,4/11/2022,BOD,37.23
1578,4/12/2022,BOD,35.71
1579,4/13/2022,BOD,35.71
1580,4/14/2022,BOD,34.77
1581,4/15/2022,BOD,38.55
1582,4/16/2022,BOD,40.29
1583,4/17/2022,BOD,40.63
1584,4/18/2022,BOD,38.63
1585,4/19/2022,BOD,40.62
1586,4/20/2022,BOD,39.29
1587,4/21/2022,BOD,38.71
1588,4/22/2022,BOD,39.88
1589,4/23/2022,BOD,39.86
1590,4/24/2022,BOD,40.35
1591,4/25/2022,BOD,39.66
1592,4/26/2022,BOD,39.76
1593,4/27/2022,BOD,39.73
1594,4/28/2022,BOD,39.44
1595,4/29/2022,BOD,39.05
1596,4/30/2022,BOD,40.83
1597,5/1/2022,BOD,41.61
1598,5/2/2022,BOD,42.65
1599,5/3/2022,BOD,41.17
1600,5/4/2022,BOD,42.93
1601,5/5/2022,BOD,40.89
1602,5/6/2022,BOD,41.54
1603,5/7/2022,BOD,42.77
1604,5/8/2022,BOD,41.17
1605,5/9/2022,BOD,41.89
1606,5/10/2022,BOD,42.44
1607,5/11/2022,BOD,42.84
1608,5/12/2022,BOD,42.89
1609,5/13/2022,BOD,40.99
1610,5/14/2022,BOD,41.48
1611,5/15/2022,BOD,43.0
1612,5/16/2022,BOD,42.72
1613,5/17/2022,BOD,42.93
1614,5/18/2022,BOD,42.98
1615,5/19/2022,BOD,43.0
1616,5/20/2022,BOD,42.72
1617,5/21/2022,BOD,42.72
1618,5/22/2022,BOD,42.75
1619,5/23/2022,BOD,42.97
1620,5/24/2022,BOD,42.82
1621,5/25/2022,BOD,42.98
1622,5/26/2022,BOD,42.76
1623,5/27/2022,BOD,42.76
1624,5/28/2022,BOD,42.97
1625,5/29/2022,BOD,42.85
1626,5/30/2022,BOD,42.71
1627,5/31/2022,BOD,39.78
1628,6/1/2022,BOD,42.63
1629,6/2/2022,BOD,40.57
1630,6/3/2022,BOD,41.91
